time, tp_a, tp_b, diff
41278,0.0,0.06,-0.05
41302,0.02,0.05,-0.03
41326,0.0,0.04,-0.04
41350,0.01,0.04,-0.03
41373,0.01,0.05,-0.04
41398,0.02,0.05,-0.03
41421,0.01,0.05,-0.03
41445,0.01,0.04,-0.03
41469,0.01,0.05,-0.04
41493,0.0,0.05,-0.05
41517,0.01,0.04,-0.03
41541,0.01,0.05,-0.04
41565,0.02,0.05,-0.03
41589,0.0,0.05,-0.04
41613,0.0,0.04,-0.04
41636,0.01,0.05,-0.04
41661,0.0,0.06,-0.05
41684,0.01,0.07,-0.06
41708,0.01,0.09,-0.08
41733,0.01,0.06,-0.05
41756,0.0,0.05,-0.04
41780,0.01,0.04,-0.03
41804,0.01,0.05,-0.04
41828,0.01,0.05,-0.04
41852,0.01,0.05,-0.04
41876,0.0,0.05,-0.05
41900,0.01,0.05,-0.04
41924,0.01,0.04,-0.03
41948,0.0,0.05,-0.04
41971,0.0,0.05,-0.05
41996,0.01,0.06,-0.05
42019,0.0,0.04,-0.04
42043,0.01,0.04,-0.03
42067,0.01,0.05,-0.04
42091,0.01,0.05,-0.04
42115,0.02,0.09,-0.07
42139,0.0,0.09,-0.09
42163,0.01,0.11,-0.1
42187,0.01,0.12,-0.11
42211,0.01,0.13,-0.12
42234,0.01,0.13,-0.11
42259,0.01,0.13,-0.11
42283,0.0,0.12,-0.12
42306,0.01,0.13,-0.12
42331,0.01,0.13,-0.12
42354,0.01,0.14,-0.12
42378,0.02,0.13,-0.11
42402,0.01,0.05,-0.04
42426,0.01,0.04,-0.03
42449,0.02,0.11,-0.09
42474,0.01,0.11,-0.09
42498,0.0,0.1,-0.1
42522,0.01,0.11,-0.1
42546,0.01,0.14,-0.12
42569,0.02,0.14,-0.12
42594,0.01,0.13,-0.12
42617,0.02,0.13,-0.11
42641,0.01,0.14,-0.13
42665,0.01,0.14,-0.13
42689,0.0,0.14,-0.14
42713,0.02,0.15,-0.13
42737,0.01,0.14,-0.13
42761,0.0,0.13,-0.13
42785,0.01,0.15,-0.14
42809,0.01,0.15,-0.14
42832,0.01,0.15,-0.14
42857,0.0,0.03,-0.03
42881,0.01,0.04,-0.03
42904,0.01,0.11,-0.1
42929,0.01,0.13,-0.12
42952,0.0,0.12,-0.12
42976,0.01,0.14,-0.13
43000,0.02,0.14,-0.12
43024,0.0,0.14,-0.14
43047,0.0,0.14,-0.14
43072,0.01,0.13,-0.11
43096,0.0,0.05,-0.04
43120,0.0,0.04,-0.04
43144,0.01,0.04,-0.03
43167,0.01,0.06,-0.05
43192,0.0,0.09,-0.08
43215,0.01,0.12,-0.1
43239,0.01,0.13,-0.12
43264,0.02,0.14,-0.12
43287,0.0,0.14,-0.13
43311,0.01,0.14,-0.13
43335,0.01,0.13,-0.12
43359,0.02,0.13,-0.11
43383,0.01,0.13,-0.12
43407,0.01,0.15,-0.14
43430,0.01,0.15,-0.14
43455,0.01,0.15,-0.14
43479,0.0,0.15,-0.14
43502,0.01,0.15,-0.14
43527,0.01,0.16,-0.15
43550,0.0,0.15,-0.15
43574,0.01,0.15,-0.14
43598,0.0,0.15,-0.15
43622,0.01,0.16,-0.15
43645,0.01,0.15,-0.14
43670,0.01,0.16,-0.14
43694,0.01,0.15,-0.14
43718,0.01,0.14,-0.13
43742,0.0,0.16,-0.16
43765,0.01,0.16,-0.15
43790,0.02,0.17,-0.15
43813,0.02,0.15,-0.13
43837,0.0,0.15,-0.14
43862,0.01,0.16,-0.15
43885,0.01,0.16,-0.15
43909,0.0,0.16,-0.15
43933,0.02,0.16,-0.14
43957,0.01,0.16,-0.14
43980,0.01,0.16,-0.15
44005,0.01,0.16,-0.15
44028,0.01,0.17,-0.16
44053,0.01,0.16,-0.14
44077,0.02,0.16,-0.14
44100,0.02,0.16,-0.14
44125,0.01,0.16,-0.14
44148,0.01,0.18,-0.16
44172,0.01,0.16,-0.15
44196,0.01,0.16,-0.15
44220,0.01,0.16,-0.15
44243,0.01,0.18,-0.17
44268,0.02,0.16,-0.14
44292,0.01,0.16,-0.15
44316,0.01,0.16,-0.15
44340,0.02,0.15,-0.13
44363,0.01,0.17,-0.16
44388,0.01,0.17,-0.16
44411,0.01,0.17,-0.15
44435,0.0,0.17,-0.16
44460,0.02,0.16,-0.14
44483,0.01,0.16,-0.15
44507,0.02,0.17,-0.15
44531,0.01,0.18,-0.16
44555,0.01,0.15,-0.14
44578,0.01,0.17,-0.15
44603,0.02,0.17,-0.15
44626,0.01,0.16,-0.14
44651,0.01,0.17,-0.16
44675,0.01,0.15,-0.14
44698,0.02,0.17,-0.15
44723,0.02,0.17,-0.15
44746,0.01,0.17,-0.16
44770,0.02,0.18,-0.16
44794,0.02,0.16,-0.14
44818,0.0,0.16,-0.15
44841,0.01,0.16,-0.14
44866,0.03,0.18,-0.15
44890,0.01,0.16,-0.15
44914,0.01,0.16,-0.15
44938,0.01,0.17,-0.16
44961,0.01,0.17,-0.16
44986,0.0,0.18,-0.17
45009,0.0,0.17,-0.17
45033,0.01,0.17,-0.16
45058,0.01,0.17,-0.16
45081,0.01,0.17,-0.15
45105,0.0,0.17,-0.17
45129,0.01,0.17,-0.16
45153,0.01,0.18,-0.16
45176,0.02,0.17,-0.15
45201,0.0,0.18,-0.18
45224,0.01,0.18,-0.17
45249,0.01,0.18,-0.17
45273,0.01,0.16,-0.15
45296,0.02,0.18,-0.16
45321,0.01,0.17,-0.15
45344,0.02,0.17,-0.15
45368,0.01,0.17,-0.16
45392,0.01,0.17,-0.16
45416,0.01,0.17,-0.16
45440,0.01,0.17,-0.16
45464,0.01,0.17,-0.16
45488,0.01,0.18,-0.16
45511,0.01,0.16,-0.15
45536,0.01,0.17,-0.16
45559,0.01,0.17,-0.16
45584,0.01,0.18,-0.17
45607,0.02,0.17,-0.15
45631,0.01,0.16,-0.15
45656,0.01,0.17,-0.15
45679,0.02,0.18,-0.16
45703,0.01,0.18,-0.16
45727,0.01,0.18,-0.16
45751,0.01,0.18,-0.16
45774,0.02,0.18,-0.16
45799,0.0,0.17,-0.17
45822,0.01,0.17,-0.16
45847,0.0,0.18,-0.17
45871,0.02,0.18,-0.16
45894,0.01,0.16,-0.15
45919,0.01,0.17,-0.16
45942,0.02,0.18,-0.16
45966,0.01,0.18,-0.17
45990,0.01,0.17,-0.16
46014,0.01,0.17,-0.16
46038,0.02,0.18,-0.16
46062,0.01,0.18,-0.17
46086,0.0,0.17,-0.17
46109,0.01,0.17,-0.16
46134,0.02,0.17,-0.15
46157,0.02,0.18,-0.16
46182,0.01,0.17,-0.16
46205,0.01,0.17,-0.16
46229,0.01,0.18,-0.16
46254,0.01,0.17,-0.16
46277,0.01,0.18,-0.16
46301,0.02,0.18,-0.16
46325,0.01,0.18,-0.16
46349,0.0,0.17,-0.17
46372,0.01,0.17,-0.16
46397,0.03,0.18,-0.15
46420,0.0,0.17,-0.17
46445,0.0,0.17,-0.17
46469,0.01,0.18,-0.16
46492,0.02,0.18,-0.16
46517,0.01,0.18,-0.17
46540,0.0,0.17,-0.17
46564,0.02,0.18,-0.16
46588,0.02,0.18,-0.16
46612,0.01,0.17,-0.16
46636,0.01,0.17,-0.16
46660,0.03,0.18,-0.15
46684,0.02,0.18,-0.16
46707,0.01,0.17,-0.15
46732,0.01,0.18,-0.17
46755,0.02,0.19,-0.17
46780,0.01,0.18,-0.17
46803,0.01,0.18,-0.17
46827,0.01,0.18,-0.16
46852,0.02,0.17,-0.15
46875,0.0,0.18,-0.18
46899,0.01,0.18,-0.17
46923,0.02,0.18,-0.16
46947,0.01,0.18,-0.17
46970,0.01,0.18,-0.17
46995,0.01,0.18,-0.17
47019,0.03,0.19,-0.16
47042,0.02,0.18,-0.16
47067,0.01,0.17,-0.16
47090,0.01,0.18,-0.17
47115,0.01,0.18,-0.17
47138,0.01,0.19,-0.18
47162,0.02,0.18,-0.16
47186,0.01,0.17,-0.16
47210,0.02,0.18,-0.16
47234,0.0,0.17,-0.17
47258,0.01,0.19,-0.18
47282,0.02,0.18,-0.16
47305,0.02,0.18,-0.16
47330,0.01,0.18,-0.16
47353,0.01,0.19,-0.17
47378,0.01,0.19,-0.17
47401,0.02,0.18,-0.16
47425,0.01,0.19,-0.18
47450,0.01,0.17,-0.16
47473,0.01,0.19,-0.17
47497,0.01,0.19,-0.18
47521,0.02,0.19,-0.17
47545,0.01,0.19,-0.18
47568,0.02,0.18,-0.16
47593,0.01,0.17,-0.16
47617,0.01,0.18,-0.17
47640,0.03,0.18,-0.15
47665,0.02,0.2,-0.18
47688,0.01,0.18,-0.17
47713,0.01,0.19,-0.18
47736,0.01,0.19,-0.18
47760,0.0,0.2,-0.19
47784,0.01,0.18,-0.17
47808,0.01,0.18,-0.16
47832,0.01,0.18,-0.17
47856,0.02,0.18,-0.16
47880,0.01,0.17,-0.16
47903,0.02,0.19,-0.17
47928,0.02,0.19,-0.17
47951,0.02,0.18,-0.16
47976,0.01,0.18,-0.17
48000,0.01,0.19,-0.18
48023,0.02,0.2,-0.18
48048,0.0,0.18,-0.18
48071,0.03,0.18,-0.15
48095,0.02,0.19,-0.17
48119,0.02,0.18,-0.16
48143,0.0,0.18,-0.18
48166,0.01,0.18,-0.17
48191,0.02,0.18,-0.16
48215,0.0,0.18,-0.18
48238,0.01,0.18,-0.17
48263,0.01,0.19,-0.18
48286,0.02,0.18,-0.16
48311,0.0,0.18,-0.17
48334,0.01,0.19,-0.18
48358,0.02,0.19,-0.17
48382,0.01,0.19,-0.18
48406,0.01,0.18,-0.17
48430,0.02,0.19,-0.17
48454,0.01,0.19,-0.17
48478,0.01,0.18,-0.17
48501,0.01,0.17,-0.16
48526,0.01,0.18,-0.17
48549,0.02,0.18,-0.16
48573,0.01,0.2,-0.18
48598,0.01,0.19,-0.17
48621,0.02,0.19,-0.17
48646,0.01,0.19,-0.18
48669,0.01,0.18,-0.16
48693,0.01,0.19,-0.17
48717,0.01,0.19,-0.18
48741,0.02,0.18,-0.16
48764,0.01,0.18,-0.17
48789,0.03,0.19,-0.16
48813,0.01,0.19,-0.17
48836,0.01,0.19,-0.18
48861,0.01,0.2,-0.19
48884,0.02,0.18,-0.16
48909,0.01,0.18,-0.17
48932,0.0,0.18,-0.17
48956,0.01,0.18,-0.17
48980,0.01,0.19,-0.17
49004,0.02,0.18,-0.16
49028,0.01,0.18,-0.16
49052,0.01,0.19,-0.18
49076,0.02,0.19,-0.17
49099,0.02,0.19,-0.17
49124,0.01,0.18,-0.17
49147,0.01,0.19,-0.18
49171,0.01,0.18,-0.17
49196,0.01,0.19,-0.18
49219,0.01,0.19,-0.18
49244,0.01,0.19,-0.17
49267,0.01,0.18,-0.17
49291,0.01,0.19,-0.17
49315,0.0,0.19,-0.18
49339,0.02,0.19,-0.17
49362,0.01,0.18,-0.17
49387,0.01,0.18,-0.17
49411,0.01,0.18,-0.17
49434,0.01,0.2,-0.18
49459,0.02,0.18,-0.15
49482,0.01,0.19,-0.18
49507,0.02,0.18,-0.16
49530,0.01,0.2,-0.18
49554,0.01,0.19,-0.18
49579,0.01,0.18,-0.17
49602,0.02,0.19,-0.17
49626,0.02,0.18,-0.16
49650,0.01,0.18,-0.16
49674,0.01,0.19,-0.18
49697,0.01,0.19,-0.17
49722,0.01,0.19,-0.17
49745,0.01,0.18,-0.17
49769,0.01,0.19,-0.18
49794,0.02,0.19,-0.17
49817,0.0,0.19,-0.18
49842,0.0,0.18,-0.18
49865,0.0,0.19,-0.18
49889,0.02,0.19,-0.17
49913,0.0,0.2,-0.19
49937,0.01,0.19,-0.18
49960,0.03,0.19,-0.16
49985,0.01,0.19,-0.18
50009,0.01,0.18,-0.17
50032,0.01,0.19,-0.18
50057,0.01,0.2,-0.19
50080,0.0,0.19,-0.18
50104,0.01,0.18,-0.17
50128,0.01,0.18,-0.17
50152,0.02,0.19,-0.17
50177,0.02,0.19,-0.17
50200,0.0,0.19,-0.19
50224,0.01,0.19,-0.17
50248,0.02,0.18,-0.16
50272,0.0,0.2,-0.19
50295,0.01,0.18,-0.17
50320,0.02,0.18,-0.16
50343,0.02,0.19,-0.17
50367,0.0,0.19,-0.19
50392,0.01,0.2,-0.18
50415,0.02,0.2,-0.18
50440,0.01,0.2,-0.18
50463,0.01,0.18,-0.17
50487,0.01,0.18,-0.17
50511,0.01,0.19,-0.17
50535,0.02,0.2,-0.18
50558,0.01,0.2,-0.19
50583,0.01,0.19,-0.18
50607,0.02,0.19,-0.17
50630,0.01,0.19,-0.18
50655,0.01,0.19,-0.18
50678,0.02,0.2,-0.18
50702,0.01,0.19,-0.18
50726,0.01,0.18,-0.17
50750,0.01,0.19,-0.18
50775,0.02,0.19,-0.17
50798,0.02,0.18,-0.16
50822,0.01,0.18,-0.17
50846,0.01,0.19,-0.18
50870,0.02,0.2,-0.18
50893,0.0,0.18,-0.18
50918,0.0,0.19,-0.19
50941,0.01,0.19,-0.17
50965,0.02,0.19,-0.17
50990,0.02,0.19,-0.17
51013,0.01,0.19,-0.17
51038,0.02,0.19,-0.17
51061,0.02,0.19,-0.17
51085,0.0,0.18,-0.18
51109,0.02,0.19,-0.17
51133,0.01,0.2,-0.19
51156,0.02,0.2,-0.18
51181,0.01,0.19,-0.18
51205,0.02,0.19,-0.17
51228,0.01,0.19,-0.18
51253,0.0,0.2,-0.19
51276,0.01,0.19,-0.18
51300,0.03,0.19,-0.16
51324,0.02,0.18,-0.16
51348,0.01,0.2,-0.18
51373,0.01,0.19,-0.17
51396,0.01,0.19,-0.17
51420,0.02,0.19,-0.17
51444,0.01,0.2,-0.19
51468,0.03,0.19,-0.16
51491,0.01,0.2,-0.18
51516,0.01,0.2,-0.19
51539,0.01,0.19,-0.17
51563,0.01,0.19,-0.18
51588,0.02,0.19,-0.16
51611,0.02,0.2,-0.18
51635,0.01,0.19,-0.18
51659,0.02,0.19,-0.17
51683,0.01,0.2,-0.18
51707,0.0,0.2,-0.19
51731,0.01,0.19,-0.18
51755,0.01,0.19,-0.18
51779,0.01,0.2,-0.19
51803,0.01,0.19,-0.17
51826,0.01,0.2,-0.19
51851,0.01,0.19,-0.18
51874,0.01,0.2,-0.19
51898,0.01,0.19,-0.18
51922,0.02,0.19,-0.17
51946,0.02,0.2,-0.18
51971,0.02,0.19,-0.17
51994,0.01,0.2,-0.18
52018,0.01,0.19,-0.18
52042,0.02,0.2,-0.18
52066,0.0,0.19,-0.18
52089,0.01,0.19,-0.18
52114,0.01,0.19,-0.18
52137,0.02,0.2,-0.18
52161,0.01,0.2,-0.18
52186,0.01,0.19,-0.18
52209,0.0,0.19,-0.18
52233,0.01,0.19,-0.18
52257,0.01,0.18,-0.17
52281,0.01,0.19,-0.18
52305,0.01,0.2,-0.18
52329,0.01,0.19,-0.18
52353,0.01,0.19,-0.18
52377,0.02,0.19,-0.17
52401,0.02,0.19,-0.17
52424,0.01,0.18,-0.17
52449,0.01,0.2,-0.19
52472,0.02,0.21,-0.19
52496,0.02,0.2,-0.18
52520,0.0,0.19,-0.19
52544,0.02,0.19,-0.17
52569,0.01,0.19,-0.18
52592,0.02,0.19,-0.17
52616,0.01,0.19,-0.18
52640,0.01,0.18,-0.17
52664,0.01,0.2,-0.18
52687,0.0,0.19,-0.18
52712,0.01,0.19,-0.17
52736,0.02,0.19,-0.17
52759,0.02,0.19,-0.17
52784,0.01,0.2,-0.19
52807,0.01,0.19,-0.18
52831,0.01,0.2,-0.18
52855,0.01,0.2,-0.18
52879,0.01,0.19,-0.17
52903,0.01,0.19,-0.18
52927,0.02,0.2,-0.18
52951,0.01,0.2,-0.19
52975,0.01,0.21,-0.2
52999,0.01,0.19,-0.18
53022,0.01,0.19,-0.18
53047,0.01,0.2,-0.19
53070,0.01,0.2,-0.19
53094,0.01,0.19,-0.18
53118,0.0,0.19,-0.18
53142,0.01,0.2,-0.18
53166,0.02,0.19,-0.17
53190,0.02,0.19,-0.17
53214,0.01,0.19,-0.18
53238,0.01,0.18,-0.16
53262,0.01,0.19,-0.18
53285,0.01,0.19,-0.18
53310,0.02,0.2,-0.18
53334,0.01,0.19,-0.18
53357,0.02,0.19,-0.17
53382,0.02,0.2,-0.18
53405,0.01,0.2,-0.18
53429,0.01,0.19,-0.18
53453,0.02,0.21,-0.19
53477,0.02,0.19,-0.16
53501,0.01,0.19,-0.17
53525,0.01,0.19,-0.18
53549,0.01,0.2,-0.18
53573,0.01,0.2,-0.19
53597,0.01,0.18,-0.17
53620,0.01,0.2,-0.19
53645,0.01,0.2,-0.19
53668,0.01,0.2,-0.19
53692,0.01,0.2,-0.18
53716,0.01,0.2,-0.18
53740,0.01,0.2,-0.19
53764,0.01,0.18,-0.17
53788,0.0,0.19,-0.19
53812,0.01,0.2,-0.19
53836,0.01,0.2,-0.19
53860,0.01,0.19,-0.18
53883,0.01,0.2,-0.18
53908,0.02,0.19,-0.17
53932,0.02,0.19,-0.17
53955,0.01,0.19,-0.17
53980,0.01,0.19,-0.18
54003,0.02,0.2,-0.18
54027,0.01,0.2,-0.19
54051,0.01,0.2,-0.18
54075,0.02,0.19,-0.17
54099,0.01,0.2,-0.18
54123,0.01,0.2,-0.18
54147,0.01,0.2,-0.19
54171,0.01,0.2,-0.19
54195,0.01,0.2,-0.19
54218,0.01,0.19,-0.18
54243,0.01,0.19,-0.18
54266,0.02,0.2,-0.18
54290,0.01,0.2,-0.19
54315,0.0,0.19,-0.19
54338,0.02,0.2,-0.18
54362,0.01,0.21,-0.19
54386,0.01,0.2,-0.19
54410,0.0,0.19,-0.18
54434,0.01,0.19,-0.18
54458,0.01,0.2,-0.19
54481,0.02,0.19,-0.17
54506,0.01,0.19,-0.18
54530,0.01,0.2,-0.18
54553,0.01,0.2,-0.19
54578,0.01,0.2,-0.18
54601,0.01,0.19,-0.18
54625,0.01,0.2,-0.19
54649,0.04,0.19,-0.15
54673,0.0,0.19,-0.19
54696,0.01,0.2,-0.19
54721,0.02,0.2,-0.18
54745,0.01,0.2,-0.18
54769,0.0,0.19,-0.19
54793,0.02,0.19,-0.17
54816,0.02,0.19,-0.17
54841,0.0,0.19,-0.19
54864,0.01,0.19,-0.18
54888,0.02,0.19,-0.17
54913,0.02,0.2,-0.18
54936,0.01,0.2,-0.19
54960,0.01,0.19,-0.17
54984,0.02,0.2,-0.18
55008,0.01,0.19,-0.18
55032,0.01,0.19,-0.18
55056,0.02,0.19,-0.17
55079,0.02,0.2,-0.18
55104,0.01,0.2,-0.19
55128,0.03,0.19,-0.16
55151,0.01,0.19,-0.18
55176,0.01,0.2,-0.19
55199,0.01,0.19,-0.18
55223,0.01,0.2,-0.19
55247,0.02,0.2,-0.18
55271,0.01,0.19,-0.18
55294,0.0,0.19,-0.19
55319,0.01,0.19,-0.18
55343,0.01,0.21,-0.19
55367,0.02,0.2,-0.18
55391,0.01,0.19,-0.18
55414,0.03,0.19,-0.16
55439,0.02,0.2,-0.18
55462,0.01,0.19,-0.18
55486,0.02,0.19,-0.17
55511,0.01,0.2,-0.19
55534,0.02,0.2,-0.18
55558,0.0,0.19,-0.19
55582,0.03,0.21,-0.18
55606,0.02,0.2,-0.18
55630,0.01,0.2,-0.18
55654,0.0,0.19,-0.19
55677,0.01,0.21,-0.2
55702,0.02,0.2,-0.18
55726,0.01,0.2,-0.19
55749,0.0,0.19,-0.19
55774,0.02,0.19,-0.17
55797,0.02,0.2,-0.18
55821,0.01,0.2,-0.18
55845,0.01,0.2,-0.19
55869,0.02,0.2,-0.18
55892,0.01,0.2,-0.18
55917,0.01,0.19,-0.18
55941,0.02,0.21,-0.19
55965,0.02,0.2,-0.18
55989,0.02,0.2,-0.18
56012,0.01,0.19,-0.18
56037,0.02,0.2,-0.18
56060,0.01,0.2,-0.19
56084,0.0,0.2,-0.2
56109,0.01,0.19,-0.18
56132,0.02,0.2,-0.18
56156,0.02,0.2,-0.17
56180,0.01,0.2,-0.18
56204,0.01,0.21,-0.2
56227,0.01,0.19,-0.18
56252,0.01,0.2,-0.18
56275,0.01,0.19,-0.18
56300,0.01,0.19,-0.18
56324,0.02,0.2,-0.18
56347,0.01,0.2,-0.19
56372,0.01,0.18,-0.17
56395,0.02,0.21,-0.19
56419,0.01,0.2,-0.19
56443,0.01,0.2,-0.18
56467,0.01,0.19,-0.18
56491,0.01,0.19,-0.18
56515,0.01,0.2,-0.19
56539,0.01,0.2,-0.19
56563,0.01,0.2,-0.19
56587,0.02,0.2,-0.18
56610,0.01,0.19,-0.18
56635,0.01,0.21,-0.2
56658,0.02,0.21,-0.19
56682,0.02,0.2,-0.18
56707,0.01,0.2,-0.18
56730,0.01,0.2,-0.18
56754,0.02,0.2,-0.17
56778,0.01,0.2,-0.18
56802,0.02,0.2,-0.18
56825,0.01,0.21,-0.19
56850,0.02,0.19,-0.17
56873,0.01,0.19,-0.18
56898,0.01,0.2,-0.19
56922,0.02,0.2,-0.18
56945,0.01,0.2,-0.19
56970,0.01,0.2,-0.19
56993,0.01,0.2,-0.18
57017,0.01,0.22,-0.21
57041,0.02,0.2,-0.18
57065,0.0,0.2,-0.19
57089,0.01,0.19,-0.18
57113,0.02,0.2,-0.18
57137,0.01,0.2,-0.19
57161,0.01,0.2,-0.19
57185,0.01,0.19,-0.18
57208,0.01,0.2,-0.19
57233,0.01,0.2,-0.19
57256,0.01,0.21,-0.2
57280,0.02,0.21,-0.19
57305,0.01,0.2,-0.18
57328,0.01,0.2,-0.19
57352,0.0,0.19,-0.19
57376,0.02,0.19,-0.17
57400,0.01,0.2,-0.19
57423,0.01,0.2,-0.18
57448,0.01,0.19,-0.17
57472,0.01,0.2,-0.18
57496,0.01,0.2,-0.19
57520,0.0,0.19,-0.19
57543,0.03,0.21,-0.18
57568,0.02,0.2,-0.18
57591,0.01,0.2,-0.19
57615,0.01,0.19,-0.18
57639,0.01,0.21,-0.2
57663,0.01,0.21,-0.19
57687,0.01,0.2,-0.19
57711,0.01,0.21,-0.2
57735,0.01,0.22,-0.21
57758,0.01,0.22,-0.21
57783,0.01,0.2,-0.19
57806,0.01,0.19,-0.18
57831,0.02,0.2,-0.18
57854,0.01,0.2,-0.19
57878,0.01,0.2,-0.19
57903,0.01,0.2,-0.18
57926,0.02,0.2,-0.18
57950,0.01,0.2,-0.19
57974,0.01,0.2,-0.19
57998,0.01,0.2,-0.19
58021,0.02,0.2,-0.18
58046,0.01,0.2,-0.18
58070,0.01,0.19,-0.18
58094,0.02,0.21,-0.19
58118,0.02,0.2,-0.17
58141,0.01,0.2,-0.19
58166,0.01,0.2,-0.19
58189,0.01,0.2,-0.18
58213,0.01,0.21,-0.2
58237,0.01,0.2,-0.19
58261,0.02,0.2,-0.18
58285,0.02,0.19,-0.17
58309,0.01,0.19,-0.18
58333,0.01,0.2,-0.19
58356,0.02,0.22,-0.2
58381,0.02,0.2,-0.18
58404,0.02,0.19,-0.17
58429,0.01,0.2,-0.19
58452,0.02,0.21,-0.19
58476,0.02,0.21,-0.19
58501,0.01,0.2,-0.19
58524,0.01,0.19,-0.18
58548,0.01,0.2,-0.19
58572,0.01,0.2,-0.19
58596,0.01,0.21,-0.2
58619,0.02,0.19,-0.17
58644,0.01,0.19,-0.18
58668,0.01,0.2,-0.19
58692,0.01,0.2,-0.19
58716,0.01,0.2,-0.18
58739,0.01,0.21,-0.19
58764,0.01,0.19,-0.18
58787,0.0,0.19,-0.19
58811,0.01,0.2,-0.19
58835,0.02,0.2,-0.18
58859,0.01,0.21,-0.2
58883,0.01,0.2,-0.19
58907,0.01,0.2,-0.19
58931,0.01,0.21,-0.2
58954,0.02,0.21,-0.19
58979,0.01,0.19,-0.18
59002,0.01,0.19,-0.18
59027,0.01,0.19,-0.18
59051,0.01,0.19,-0.17
59074,0.02,0.21,-0.19
59099,0.01,0.2,-0.19
59122,0.01,0.19,-0.18
59146,0.02,0.2,-0.18
59170,0.01,0.2,-0.19
59194,0.01,0.21,-0.2
59217,0.01,0.2,-0.19
59242,0.02,0.19,-0.17
59266,0.01,0.2,-0.19
59289,0.01,0.21,-0.2
59314,0.02,0.21,-0.19
59337,0.0,0.2,-0.2
59362,0.01,0.2,-0.19
59385,0.01,0.19,-0.18
59409,0.01,0.2,-0.19
59433,0.01,0.2,-0.19
59457,0.01,0.2,-0.18
59481,0.0,0.19,-0.19
59505,0.01,0.2,-0.19
59529,0.02,0.19,-0.17
59552,0.01,0.2,-0.19
59577,0.01,0.2,-0.19
59600,0.01,0.2,-0.19
59625,0.02,0.19,-0.17
59649,0.01,0.21,-0.19
59672,0.01,0.19,-0.18
59697,0.01,0.21,-0.19
59720,0.01,0.2,-0.19
59744,0.02,0.19,-0.17
59768,0.02,0.2,-0.18
59792,0.01,0.2,-0.19
59815,0.02,0.21,-0.19
59840,0.01,0.19,-0.18
59864,0.01,0.2,-0.19
59887,0.01,0.2,-0.19
59912,0.02,0.2,-0.18
59935,0.01,0.2,-0.19
59960,0.01,0.19,-0.18
59983,0.02,0.2,-0.18
60007,0.01,0.2,-0.19
60032,0.01,0.21,-0.19
60055,0.01,0.21,-0.2
60079,0.01,0.2,-0.18
60103,0.01,0.2,-0.19
60127,0.01,0.21,-0.2
60150,0.02,0.2,-0.18
60175,0.01,0.2,-0.19
60198,0.02,0.21,-0.19
60223,0.01,0.19,-0.18
60247,0.02,0.2,-0.18
60270,0.01,0.19,-0.18
60295,0.01,0.2,-0.19
60318,0.01,0.2,-0.19
60342,0.01,0.2,-0.18
60366,0.01,0.2,-0.19
60390,0.01,0.21,-0.19
60413,0.01,0.19,-0.18
60438,0.01,0.2,-0.19
60462,0.02,0.2,-0.18
60485,0.01,0.21,-0.2
60510,0.01,0.2,-0.19
60533,0.02,0.21,-0.18
60558,0.01,0.2,-0.19
60581,0.01,0.19,-0.18
60605,0.01,0.2,-0.19
60630,0.02,0.21,-0.19
60653,0.01,0.21,-0.2
60677,0.01,0.2,-0.19
60701,0.01,0.2,-0.19
60725,0.01,0.2,-0.19
60748,0.02,0.2,-0.18
60773,0.02,0.21,-0.18
60796,0.02,0.2,-0.18
60820,0.02,0.19,-0.17
60845,0.01,0.21,-0.2
60868,0.01,0.21,-0.2
60893,0.01,0.2,-0.19
60916,0.01,0.2,-0.19
60940,0.01,0.2,-0.19
60964,0.0,0.2,-0.2
60988,0.01,0.2,-0.19
61011,0.02,0.21,-0.19
61036,0.02,0.21,-0.18
61060,0.01,0.2,-0.19
61083,0.01,0.19,-0.18
61108,0.02,0.22,-0.2
61131,0.01,0.2,-0.19
61156,0.01,0.2,-0.18
61179,0.01,0.19,-0.18
61203,0.01,0.2,-0.19
61228,0.02,0.2,-0.18
61251,0.02,0.2,-0.18
61275,0.01,0.2,-0.19
61299,0.01,0.2,-0.18
61323,0.02,0.2,-0.18
61346,0.01,0.2,-0.18
61371,0.01,0.21,-0.19
61394,0.01,0.21,-0.19
61418,0.01,0.2,-0.19
61443,0.0,0.2,-0.19
61466,0.01,0.21,-0.2
61491,0.01,0.21,-0.2
61514,0.01,0.21,-0.19
61538,0.02,0.2,-0.18
61562,0.02,0.21,-0.19
61586,0.01,0.2,-0.19
61609,0.0,0.2,-0.19
61634,0.01,0.2,-0.19
61658,0.01,0.2,-0.18
61681,0.01,0.2,-0.19
61706,0.02,0.2,-0.18
61729,0.02,0.2,-0.18
61754,0.01,0.2,-0.19
61777,0.01,0.2,-0.19
61801,0.01,0.2,-0.18
61826,0.01,0.2,-0.19
61849,0.01,0.21,-0.19
61873,0.02,0.21,-0.19
61897,0.01,0.19,-0.18
61921,0.01,0.2,-0.18
61944,0.0,0.21,-0.2
61969,0.02,0.2,-0.18
61992,0.01,0.21,-0.19
62016,0.02,0.19,-0.17
62041,0.01,0.21,-0.19
62064,0.01,0.19,-0.18
62089,0.01,0.2,-0.19
62112,0.02,0.2,-0.18
62136,0.0,0.2,-0.2
62160,0.01,0.2,-0.19
