time, tp_a, tp_b, diff
41152,0.01,0.06,-0.04
41176,0.01,0.05,-0.04
41200,0.01,0.05,-0.04
41224,0.01,0.06,-0.05
41247,0.02,0.06,-0.04
41272,0.0,0.06,-0.05
41295,0.01,0.04,-0.03
41320,0.01,0.05,-0.04
41344,0.01,0.05,-0.04
41367,0.02,0.04,-0.02
41392,0.0,0.05,-0.05
41415,0.01,0.06,-0.04
41439,0.01,0.04,-0.03
41463,0.01,0.05,-0.04
41487,0.01,0.05,-0.04
41510,0.02,0.05,-0.03
41535,0.01,0.05,-0.04
41559,0.0,0.06,-0.06
41582,0.01,0.05,-0.03
41607,0.02,0.05,-0.03
41630,0.02,0.06,-0.04
41655,0.0,0.04,-0.04
41678,0.02,0.04,-0.02
41702,0.0,0.06,-0.06
41726,0.01,0.05,-0.04
41750,0.01,0.05,-0.04
41774,0.0,0.05,-0.05
41798,0.01,0.05,-0.04
41822,0.0,0.05,-0.04
41845,0.01,0.04,-0.03
41870,0.02,0.06,-0.04
41893,0.02,0.05,-0.03
41918,0.0,0.06,-0.05
41942,0.01,0.05,-0.04
41965,0.0,0.06,-0.05
41990,0.01,0.07,-0.05
42013,0.01,0.04,-0.03
42037,0.02,0.05,-0.03
42061,0.02,0.05,-0.03
42085,0.0,0.04,-0.04
42108,0.02,0.05,-0.03
42133,0.0,0.06,-0.05
42157,0.01,0.05,-0.04
42180,0.02,0.05,-0.03
42205,0.0,0.05,-0.04
42228,0.0,0.05,-0.05
42253,0.01,0.05,-0.04
42276,0.01,0.06,-0.05
42300,0.0,0.05,-0.05
42324,0.01,0.06,-0.04
42348,0.02,0.05,-0.03
42372,0.0,0.06,-0.06
42396,0.01,0.06,-0.05
42420,0.02,0.05,-0.03
42443,0.0,0.06,-0.06
42468,0.01,0.05,-0.04
42491,0.01,0.06,-0.05
42515,0.01,0.05,-0.04
42540,0.01,0.06,-0.05
42563,0.01,0.05,-0.04
42588,0.01,0.05,-0.04
42611,0.01,0.05,-0.04
42635,0.02,0.05,-0.03
42659,0.02,0.06,-0.04
42683,0.01,0.05,-0.04
42706,0.01,0.05,-0.04
42731,0.01,0.05,-0.04
42755,0.01,0.05,-0.04
42778,0.01,0.06,-0.05
42803,0.01,0.05,-0.03
42826,0.0,0.05,-0.05
42851,0.0,0.06,-0.05
42874,0.01,0.06,-0.04
42898,0.01,0.06,-0.04
42923,0.0,0.05,-0.04
42946,0.01,0.05,-0.04
42970,0.01,0.05,-0.04
42994,0.02,0.05,-0.03
43018,0.01,0.05,-0.04
43041,0.01,0.06,-0.05
43066,0.01,0.06,-0.05
43089,0.01,0.05,-0.04
43113,0.01,0.05,-0.04
43138,0.01,0.05,-0.04
43161,0.01,0.05,-0.04
43186,0.01,0.06,-0.04
43209,0.01,0.06,-0.05
43233,0.01,0.06,-0.04
43257,0.01,0.04,-0.03
43281,0.0,0.06,-0.06
43304,0.01,0.05,-0.04
43329,0.01,0.05,-0.04
43353,0.01,0.05,-0.03
43376,0.01,0.05,-0.04
43401,0.01,0.05,-0.04
43424,0.01,0.05,-0.04
43449,0.01,0.06,-0.05
43472,0.02,0.06,-0.04
43496,0.01,0.05,-0.04
43521,0.01,0.05,-0.04
43544,0.01,0.05,-0.04
43568,0.01,0.06,-0.04
43592,0.02,0.05,-0.03
43616,0.01,0.07,-0.06
43639,0.0,0.05,-0.05
43664,0.01,0.05,-0.04
43687,0.01,0.05,-0.04
43711,0.02,0.06,-0.04
43736,0.02,0.06,-0.03
43759,0.01,0.07,-0.05
43784,0.01,0.05,-0.04
43807,0.01,0.05,-0.03
43831,0.02,0.05,-0.03
43855,0.0,0.05,-0.04
43879,0.01,0.06,-0.04
43902,0.01,0.05,-0.04
43927,0.01,0.05,-0.04
43951,0.01,0.04,-0.03
43974,0.0,0.06,-0.05
43999,0.0,0.05,-0.04
44022,0.02,0.07,-0.05
44046,0.02,0.05,-0.03
44070,0.01,0.05,-0.03
44094,0.02,0.06,-0.04
44119,0.0,0.05,-0.04
44142,0.02,0.06,-0.04
44166,0.02,0.06,-0.04
44190,0.01,0.05,-0.03
44214,0.0,0.05,-0.05
44237,0.01,0.06,-0.04
44262,0.01,0.05,-0.04
44285,0.02,0.05,-0.03
44309,0.01,0.06,-0.04
44334,0.01,0.06,-0.04
44357,0.0,0.04,-0.04
44382,0.01,0.05,-0.03
44405,0.01,0.05,-0.04
44429,0.01,0.06,-0.05
44453,0.02,0.06,-0.04
44477,0.01,0.05,-0.04
44500,0.02,0.07,-0.05
44525,0.01,0.06,-0.05
44549,0.01,0.06,-0.04
44572,0.02,0.06,-0.04
44597,0.01,0.06,-0.05
44620,0.02,0.05,-0.03
44644,0.02,0.04,-0.02
44668,0.02,0.05,-0.03
44692,0.0,0.05,-0.05
44717,0.02,0.05,-0.03
44740,0.01,0.06,-0.04
44764,0.02,0.06,-0.04
44788,0.01,0.05,-0.04
44812,0.01,0.05,-0.04
44835,0.01,0.05,-0.03
44860,0.0,0.05,-0.04
44883,0.01,0.05,-0.04
44907,0.0,0.05,-0.05
44932,0.01,0.06,-0.04
44955,0.01,0.05,-0.04
44980,0.01,0.06,-0.04
45003,0.01,0.05,-0.04
45027,0.0,0.05,-0.05
45051,0.02,0.06,-0.04
45075,0.01,0.04,-0.03
45099,0.01,0.05,-0.04
45123,0.01,0.06,-0.04
45147,0.02,0.06,-0.04
45170,0.01,0.05,-0.04
45195,0.01,0.04,-0.03
45218,0.01,0.05,-0.04
45242,0.01,0.06,-0.04
45266,0.0,0.06,-0.05
45290,0.01,0.05,-0.04
45315,0.01,0.05,-0.04
45338,0.02,0.05,-0.03
45362,0.0,0.05,-0.04
45386,0.01,0.06,-0.05
45410,0.01,0.05,-0.04
45433,0.02,0.04,-0.02
45458,0.01,0.06,-0.04
45481,0.0,0.05,-0.05
45505,0.02,0.06,-0.04
45530,0.0,0.05,-0.05
45553,0.01,0.05,-0.04
45577,0.01,0.05,-0.04
45601,0.02,0.06,-0.04
45625,0.02,0.05,-0.03
45649,0.01,0.05,-0.04
45673,0.01,0.05,-0.04
45697,0.01,0.05,-0.04
45721,0.02,0.05,-0.03
45745,0.0,0.05,-0.05
45768,0.01,0.05,-0.04
45793,0.0,0.05,-0.05
45816,0.01,0.05,-0.04
45840,0.02,0.04,-0.02
45864,0.01,0.05,-0.04
45888,0.02,0.05,-0.03
45913,0.0,0.05,-0.04
45936,0.0,0.05,-0.05
45960,0.01,0.05,-0.03
45984,0.01,0.05,-0.04
46008,0.01,0.05,-0.04
46031,0.0,0.05,-0.04
46056,0.0,0.05,-0.05
46080,0.0,0.04,-0.04
46103,0.02,0.06,-0.04
46128,0.02,0.06,-0.04
46151,0.02,0.04,-0.02
46175,0.01,0.05,-0.04
46199,0.01,0.05,-0.04
46223,0.01,0.05,-0.04
46247,0.01,0.04,-0.03
46271,0.01,0.05,-0.04
46295,0.01,0.05,-0.04
46319,0.02,0.06,-0.04
46343,0.01,0.05,-0.03
46366,0.01,0.05,-0.04
46391,0.01,0.05,-0.04
46414,0.01,0.05,-0.04
46438,0.0,0.04,-0.04
46462,0.01,0.06,-0.04
46486,0.01,0.05,-0.04
46511,0.02,0.06,-0.04
46534,0.0,0.05,-0.04
46558,0.0,0.05,-0.05
46582,0.01,0.05,-0.04
46606,0.01,0.06,-0.04
46629,0.01,0.05,-0.04
46654,0.0,0.06,-0.06
46678,0.01,0.06,-0.04
46701,0.01,0.05,-0.04
46726,0.0,0.06,-0.06
46749,0.0,0.05,-0.05
46773,0.02,0.06,-0.04
46797,0.02,0.06,-0.04
46821,0.01,0.06,-0.05
46845,0.02,0.05,-0.03
46869,0.01,0.04,-0.03
46893,0.01,0.05,-0.04
46917,0.0,0.06,-0.05
46941,0.01,0.06,-0.04
46964,0.01,0.05,-0.04
46989,0.0,0.05,-0.05
47012,0.01,0.04,-0.03
47036,0.01,0.06,-0.04
47060,0.02,0.06,-0.04
47084,0.0,0.06,-0.06
47108,0.01,0.04,-0.02
47132,0.01,0.05,-0.04
47156,0.02,0.06,-0.04
47180,0.01,0.05,-0.04
47204,0.0,0.05,-0.05
47227,0.0,0.06,-0.05
47252,0.0,0.06,-0.06
47276,0.01,0.06,-0.04
47299,0.01,0.05,-0.04
47324,0.01,0.05,-0.04
47347,0.01,0.06,-0.05
47371,0.01,0.07,-0.05
47395,0.02,0.05,-0.03
47419,0.0,0.05,-0.04
47443,0.01,0.05,-0.04
47467,0.02,0.06,-0.04
47491,0.01,0.06,-0.05
47515,0.01,0.06,-0.05
47539,0.01,0.04,-0.03
47562,0.01,0.06,-0.04
47587,0.01,0.05,-0.04
47610,0.01,0.06,-0.05
47634,0.0,0.05,-0.04
47659,0.02,0.06,-0.04
47682,0.01,0.06,-0.04
47706,0.0,0.05,-0.05
47730,0.0,0.05,-0.05
47754,0.01,0.07,-0.05
47778,0.01,0.06,-0.05
47802,0.02,0.06,-0.04
47825,0.01,0.06,-0.05
47850,0.01,0.05,-0.04
47874,0.01,0.05,-0.04
47897,0.01,0.05,-0.04
47922,0.02,0.05,-0.03
47945,0.01,0.06,-0.05
47969,0.01,0.06,-0.05
47993,0.01,0.06,-0.04
48017,0.02,0.06,-0.04
48041,0.01,0.05,-0.04
48065,0.02,0.05,-0.03
48089,0.02,0.05,-0.03
48113,0.01,0.05,-0.03
48137,0.01,0.05,-0.04
48160,0.01,0.05,-0.04
48185,0.01,0.05,-0.03
48208,0.01,0.05,-0.04
48232,0.0,0.06,-0.05
48257,0.01,0.05,-0.04
48280,0.01,0.04,-0.03
48304,0.01,0.05,-0.04
48328,0.02,0.06,-0.04
48352,0.02,0.04,-0.02
48376,0.01,0.06,-0.04
48400,0.01,0.06,-0.04
48423,0.0,0.04,-0.04
48448,0.02,0.06,-0.04
48472,0.0,0.06,-0.06
48495,0.01,0.06,-0.05
48520,0.0,0.06,-0.06
48543,0.01,0.05,-0.03
48567,0.01,0.05,-0.04
48591,0.02,0.05,-0.03
48615,0.01,0.05,-0.04
48638,0.01,0.05,-0.03
48663,0.01,0.05,-0.04
48687,0.02,0.06,-0.04
48711,0.0,0.05,-0.05
48735,0.01,0.06,-0.05
48758,0.01,0.06,-0.05
48783,0.0,0.07,-0.06
48806,0.01,0.05,-0.04
48830,0.0,0.05,-0.05
48855,0.0,0.05,-0.05
48878,0.01,0.05,-0.03
48902,0.01,0.06,-0.04
48926,0.03,0.05,-0.02
48950,0.0,0.06,-0.06
48974,0.0,0.05,-0.05
48998,0.01,0.06,-0.04
49021,0.01,0.06,-0.05
49046,0.0,0.05,-0.05
49070,0.01,0.04,-0.03
49093,0.0,0.06,-0.06
49118,0.01,0.06,-0.05
49141,0.02,0.05,-0.03
49165,0.0,0.05,-0.05
49189,0.0,0.05,-0.05
49213,0.01,0.05,-0.03
49236,0.02,0.05,-0.02
49261,0.0,0.06,-0.05
49285,0.02,0.05,-0.03
49309,0.02,0.04,-0.02
49333,0.0,0.05,-0.05
49356,0.02,0.04,-0.02
49381,0.01,0.06,-0.04
49404,0.0,0.05,-0.05
49428,0.01,0.05,-0.03
49453,0.01,0.06,-0.05
49476,0.01,0.06,-0.05
49500,0.01,0.06,-0.04
49524,0.01,0.06,-0.05
49548,0.01,0.05,-0.03
49572,0.01,0.06,-0.04
49596,0.0,0.05,-0.04
49619,0.0,0.05,-0.05
49644,0.01,0.04,-0.03
49668,0.01,0.04,-0.02
49691,0.01,0.05,-0.04
49716,0.0,0.06,-0.05
49739,0.02,0.06,-0.04
49763,0.02,0.05,-0.03
49787,0.01,0.06,-0.05
49811,0.01,0.05,-0.04
49835,0.01,0.06,-0.05
49859,0.0,0.05,-0.05
49883,0.01,0.06,-0.05
49907,0.0,0.06,-0.05
49931,0.01,0.05,-0.04
49954,0.0,0.04,-0.04
49979,0.01,0.06,-0.05
50002,0.02,0.05,-0.03
50026,0.02,0.05,-0.03
50051,0.01,0.05,-0.04
50074,0.02,0.05,-0.03
50098,0.01,0.05,-0.04
50122,0.01,0.04,-0.03
50146,0.01,0.05,-0.04
50169,0.0,0.05,-0.04
50194,0.01,0.05,-0.04
50217,0.01,0.06,-0.05
50242,0.02,0.05,-0.03
50266,0.01,0.05,-0.04
50289,0.02,0.05,-0.03
50314,0.0,0.06,-0.05
50337,0.01,0.05,-0.04
50361,0.0,0.06,-0.06
50385,0.02,0.06,-0.04
50409,0.01,0.05,-0.04
50433,0.0,0.05,-0.04
50457,0.02,0.05,-0.03
50481,0.01,0.06,-0.04
50505,0.0,0.04,-0.03
50529,0.0,0.06,-0.05
50552,0.0,0.05,-0.04
50577,0.0,0.05,-0.05
50600,0.01,0.05,-0.04
50624,0.01,0.06,-0.05
50649,0.01,0.05,-0.04
50672,0.01,0.06,-0.05
50696,0.0,0.05,-0.04
50720,0.01,0.03,-0.02
50744,0.01,0.06,-0.04
50767,0.0,0.06,-0.05
50792,0.0,0.05,-0.05
50816,0.0,0.05,-0.05
50840,0.02,0.05,-0.02
50864,0.01,0.04,-0.03
50887,0.01,0.05,-0.04
50912,0.01,0.06,-0.04
50935,0.01,0.05,-0.04
50959,0.0,0.05,-0.05
50983,0.0,0.05,-0.05
51007,0.02,0.05,-0.03
51031,0.01,0.06,-0.04
51055,0.02,0.05,-0.03
51079,0.02,0.05,-0.03
51103,0.01,0.06,-0.05
51127,0.01,0.06,-0.05
51150,0.0,0.05,-0.04
51175,0.02,0.05,-0.03
51198,0.02,0.05,-0.03
51222,0.01,0.05,-0.04
51247,0.01,0.05,-0.04
51270,0.01,0.05,-0.04
51294,0.02,0.06,-0.03
51318,0.01,0.06,-0.04
51342,0.01,0.05,-0.03
51365,0.02,0.05,-0.03
51390,0.02,0.06,-0.04
51414,0.0,0.04,-0.04
51438,0.0,0.04,-0.04
51462,0.01,0.06,-0.04
51485,0.0,0.05,-0.05
51510,0.01,0.04,-0.03
51533,0.01,0.05,-0.03
51557,0.01,0.05,-0.04
51581,0.02,0.05,-0.03
51605,0.0,0.06,-0.05
51629,0.01,0.05,-0.04
51653,0.01,0.04,-0.03
51677,0.0,0.05,-0.05
51700,0.01,0.05,-0.04
51725,0.0,0.06,-0.05
51748,0.01,0.04,-0.03
51773,0.01,0.05,-0.04
51796,0.01,0.07,-0.06
51820,0.02,0.05,-0.03
51845,0.01,0.05,-0.04
51868,0.01,0.05,-0.03
51892,0.02,0.05,-0.03
51916,0.02,0.05,-0.03
51940,0.0,0.05,-0.05
51963,0.0,0.05,-0.05
51988,0.0,0.07,-0.06
52012,0.02,0.05,-0.03
52036,0.0,0.04,-0.04
52060,0.0,0.04,-0.04
52083,0.02,0.05,-0.03
52108,0.03,0.04,-0.01
52131,0.01,0.06,-0.04
52155,0.0,0.06,-0.05
52179,0.01,0.05,-0.04
52203,0.0,0.06,-0.06
52227,0.01,0.04,-0.03
52251,0.01,0.05,-0.04
52275,0.01,0.05,-0.04
52298,0.02,0.06,-0.04
52323,0.01,0.06,-0.05
52346,0.01,0.04,-0.03
52371,0.0,0.06,-0.05
52395,0.01,0.05,-0.04
52418,0.02,0.05,-0.03
52443,0.01,0.06,-0.05
52466,0.02,0.05,-0.03
52490,0.0,0.06,-0.06
52514,0.01,0.05,-0.03
52538,0.01,0.05,-0.04
52561,0.02,0.04,-0.02
52586,0.01,0.06,-0.04
52610,0.02,0.05,-0.03
52634,0.02,0.06,-0.03
52658,0.0,0.05,-0.04
52681,0.01,0.06,-0.05
52706,0.01,0.07,-0.05
52729,0.02,0.05,-0.03
52753,0.0,0.04,-0.04
52777,0.0,0.05,-0.05
52801,0.0,0.05,-0.05
52825,0.02,0.06,-0.04
52849,0.0,0.06,-0.06
52873,0.01,0.05,-0.04
52896,0.0,0.06,-0.05
52921,0.01,0.06,-0.04
52944,0.01,0.05,-0.03
52969,0.0,0.06,-0.05
52993,0.01,0.05,-0.03
53016,0.01,0.05,-0.04
53041,0.0,0.05,-0.04
53064,0.0,0.05,-0.05
53088,0.02,0.06,-0.04
53112,0.0,0.05,-0.05
53136,0.01,0.06,-0.05
53159,0.01,0.05,-0.03
53184,0.02,0.05,-0.02
53208,0.01,0.07,-0.05
53231,0.01,0.05,-0.04
53256,0.02,0.06,-0.03
53279,0.01,0.05,-0.03
53304,0.01,0.06,-0.05
53327,0.01,0.05,-0.04
53351,0.02,0.06,-0.04
53376,0.0,0.05,-0.05
53399,0.01,0.04,-0.03
53423,0.0,0.06,-0.05
53447,0.01,0.05,-0.04
53471,0.0,0.06,-0.05
53494,0.01,0.05,-0.04
53519,0.02,0.05,-0.03
53542,0.02,0.04,-0.02
53567,0.0,0.06,-0.05
53591,0.0,0.05,-0.05
53614,0.02,0.06,-0.03
53639,0.0,0.05,-0.04
53662,0.01,0.04,-0.02
53686,0.01,0.06,-0.05
53710,0.01,0.06,-0.05
53734,0.0,0.04,-0.04
53757,0.01,0.05,-0.03
53782,0.01,0.06,-0.05
53806,0.02,0.05,-0.03
53829,0.01,0.04,-0.03
53854,0.0,0.04,-0.03
53877,0.01,0.05,-0.03
53902,0.01,0.05,-0.04
53925,0.01,0.05,-0.04
53949,0.0,0.05,-0.05
53974,0.0,0.07,-0.06
53997,0.01,0.06,-0.04
54021,0.01,0.05,-0.04
54045,0.0,0.06,-0.06
54069,0.02,0.06,-0.04
54092,0.02,0.04,-0.02
54117,0.02,0.06,-0.03
54140,0.01,0.05,-0.03
54165,0.0,0.07,-0.06
54189,0.0,0.06,-0.05
54212,0.01,0.03,-0.02
54237,0.0,0.04,-0.04
54260,0.01,0.06,-0.05
54284,0.0,0.06,-0.05
54308,0.0,0.06,-0.05
54332,0.0,0.05,-0.05
54355,0.0,0.06,-0.06
54380,0.01,0.05,-0.04
54404,0.02,0.05,-0.02
54427,0.03,0.06,-0.03
54452,0.02,0.05,-0.03
54475,0.02,0.05,-0.03
54500,0.01,0.06,-0.05
54523,0.0,0.05,-0.05
54547,0.02,0.07,-0.05
54572,0.01,0.04,-0.03
54595,0.01,0.06,-0.05
54619,0.01,0.05,-0.04
54643,0.01,0.06,-0.05
54667,0.0,0.06,-0.05
54690,0.01,0.06,-0.04
54715,0.01,0.06,-0.04
54738,0.01,0.05,-0.04
54762,0.03,0.04,-0.01
54787,0.02,0.05,-0.03
54810,0.0,0.05,-0.05
54835,0.01,0.04,-0.03
54858,0.01,0.05,-0.03
54882,0.02,0.05,-0.03
54906,0.0,0.05,-0.05
54930,0.01,0.04,-0.03
54953,0.01,0.05,-0.04
54978,0.0,0.05,-0.05
55002,0.01,0.06,-0.05
55025,0.02,0.06,-0.04
55050,0.01,0.05,-0.04
55073,0.01,0.06,-0.05
55098,0.01,0.06,-0.04
55121,0.01,0.06,-0.05
55145,0.01,0.05,-0.03
55170,0.01,0.06,-0.04
55193,0.0,0.06,-0.05
55217,0.0,0.04,-0.04
55241,0.02,0.05,-0.03
55265,0.0,0.06,-0.05
55288,0.0,0.04,-0.04
55313,0.01,0.05,-0.04
55336,0.01,0.05,-0.04
55360,0.02,0.06,-0.04
55385,0.01,0.05,-0.04
55408,0.01,0.06,-0.05
55433,0.01,0.04,-0.03
55456,0.02,0.05,-0.03
55480,0.0,0.05,-0.05
55504,0.0,0.06,-0.06
55528,0.01,0.06,-0.05
55552,0.01,0.04,-0.02
55576,0.02,0.05,-0.03
55600,0.01,0.06,-0.05
55623,0.01,0.04,-0.03
55648,0.01,0.05,-0.04
55671,0.0,0.05,-0.05
55696,0.02,0.06,-0.04
55719,0.0,0.06,-0.06
55743,0.02,0.05,-0.03
55768,0.0,0.05,-0.04
55791,0.02,0.05,-0.03
55815,0.0,0.06,-0.06
55839,0.0,0.07,-0.07
55863,0.01,0.05,-0.04
55886,0.02,0.06,-0.04
55911,0.01,0.05,-0.04
55934,0.02,0.06,-0.04
55958,0.02,0.06,-0.03
55983,0.03,0.05,-0.02
56006,0.02,0.05,-0.03
56031,0.01,0.05,-0.04
56054,0.01,0.05,-0.04
56078,0.0,0.05,-0.05
56102,0.01,0.05,-0.03
56126,0.0,0.05,-0.05
56150,0.0,0.07,-0.07
56174,0.01,0.06,-0.04
56198,0.01,0.05,-0.04
56221,0.0,0.05,-0.05
56246,0.02,0.05,-0.03
56269,0.01,0.05,-0.04
56293,0.0,0.05,-0.05
56317,0.01,0.04,-0.03
56341,0.0,0.05,-0.05
56366,0.0,0.06,-0.05
56389,0.02,0.05,-0.03
56413,0.01,0.06,-0.05
56437,0.02,0.05,-0.03
56461,0.0,0.05,-0.05
56484,0.0,0.05,-0.05
56509,0.0,0.06,-0.05
56532,0.01,0.05,-0.04
56556,0.0,0.06,-0.06
56581,0.02,0.05,-0.03
56604,0.0,0.05,-0.05
56629,0.01,0.04,-0.03
56652,0.01,0.06,-0.05
56676,0.01,0.06,-0.05
56700,0.01,0.04,-0.03
56724,0.01,0.04,-0.03
56748,0.01,0.05,-0.03
56772,0.0,0.05,-0.05
56796,0.0,0.05,-0.05
56819,0.02,0.04,-0.02
56844,0.0,0.05,-0.04
56867,0.02,0.04,-0.02
56891,0.01,0.06,-0.05
56915,0.01,0.04,-0.03
56939,0.02,0.05,-0.03
56964,0.01,0.06,-0.05
56987,0.02,0.06,-0.04
57011,0.01,0.05,-0.04
57035,0.01,0.07,-0.05
57059,0.01,0.04,-0.03
57082,0.01,0.05,-0.04
57107,0.0,0.05,-0.04
57131,0.02,0.05,-0.03
57154,0.01,0.05,-0.04
57179,0.0,0.04,-0.04
57202,0.02,0.05,-0.03
57226,0.0,0.06,-0.06
57250,0.01,0.05,-0.03
57274,0.0,0.05,-0.05
57298,0.02,0.06,-0.04
57322,0.01,0.06,-0.04
57346,0.01,0.06,-0.05
57370,0.01,0.06,-0.05
57394,0.02,0.05,-0.03
57417,0.02,0.05,-0.03
57442,0.0,0.04,-0.04
57465,0.02,0.05,-0.03
57489,0.01,0.05,-0.04
57513,0.0,0.05,-0.04
57537,0.0,0.05,-0.04
57562,0.0,0.04,-0.04
57585,0.02,0.05,-0.03
57609,0.01,0.06,-0.05
57633,0.01,0.06,-0.04
57657,0.01,0.05,-0.04
57680,0.02,0.06,-0.04
57705,0.02,0.04,-0.02
57729,0.02,0.05,-0.03
57752,0.01,0.05,-0.04
57777,0.0,0.04,-0.04
57800,0.01,0.05,-0.04
57824,0.02,0.05,-0.03
57848,0.01,0.06,-0.05
57872,0.01,0.06,-0.05
57896,0.01,0.06,-0.05
57920,0.01,0.05,-0.04
57944,0.01,0.04,-0.03
57968,0.01,0.05,-0.03
57992,0.01,0.05,-0.04
58015,0.01,0.04,-0.03
58040,0.01,0.06,-0.05
58063,0.01,0.05,-0.04
58087,0.01,0.05,-0.04
58112,0.01,0.06,-0.04
58135,0.01,0.06,-0.05
58160,0.0,0.05,-0.04
58183,0.01,0.06,-0.05
58207,0.01,0.05,-0.04
58231,0.0,0.04,-0.04
58255,0.01,0.05,-0.04
58278,0.01,0.05,-0.04
58303,0.01,0.05,-0.03
58327,0.01,0.05,-0.04
58350,0.01,0.05,-0.04
58375,0.02,0.06,-0.04
58398,0.01,0.06,-0.04
58422,0.01,0.05,-0.04
58446,0.02,0.06,-0.04
58470,0.0,0.07,-0.06
58494,0.01,0.06,-0.04
58518,0.0,0.06,-0.06
58542,0.01,0.07,-0.06
58566,0.02,0.05,-0.03
58590,0.0,0.04,-0.04
58613,0.02,0.05,-0.03
58638,0.0,0.06,-0.05
58661,0.01,0.05,-0.04
58685,0.02,0.05,-0.02
58710,0.02,0.05,-0.03
58733,0.01,0.05,-0.04
58758,0.02,0.05,-0.03
58781,0.01,0.05,-0.04
58805,0.01,0.05,-0.04
58829,0.01,0.07,-0.06
58853,0.01,0.05,-0.04
58876,0.01,0.05,-0.04
58901,0.01,0.04,-0.03
58925,0.02,0.05,-0.03
58948,0.02,0.06,-0.04
58973,0.0,0.05,-0.05
58996,0.01,0.04,-0.03
59020,0.03,0.06,-0.03
59044,0.02,0.06,-0.03
59068,0.02,0.06,-0.04
59092,0.01,0.06,-0.04
59116,0.02,0.05,-0.03
59140,0.0,0.06,-0.06
59164,0.01,0.05,-0.04
59188,0.01,0.06,-0.04
59211,0.0,0.06,-0.05
59236,0.01,0.04,-0.03
59259,0.01,0.05,-0.04
59283,0.01,0.04,-0.02
59308,0.01,0.04,-0.03
59331,0.01,0.06,-0.04
59355,0.02,0.05,-0.03
59379,0.0,0.05,-0.04
59403,0.02,0.04,-0.02
59427,0.02,0.05,-0.03
59451,0.01,0.05,-0.04
59474,0.03,0.06,-0.03
59499,0.01,0.05,-0.04
59523,0.01,0.06,-0.05
59546,0.01,0.05,-0.04
59571,0.01,0.06,-0.05
59594,0.0,0.04,-0.04
59618,0.02,0.05,-0.03
59642,0.01,0.05,-0.04
59666,0.0,0.04,-0.03
59691,0.0,0.05,-0.05
59714,0.0,0.05,-0.04
59738,0.02,0.06,-0.03
59762,0.02,0.04,-0.02
59786,0.01,0.05,-0.03
59809,0.01,0.06,-0.04
59834,0.0,0.05,-0.04
59857,0.0,0.04,-0.04
59881,0.01,0.06,-0.05
59906,0.01,0.05,-0.04
59929,0.01,0.05,-0.04
59953,0.01,0.05,-0.03
59977,0.0,0.05,-0.04
60001,0.0,0.06,-0.06
60025,0.0,0.06,-0.05
60049,0.0,0.04,-0.04
60072,0.0,0.05,-0.05
60097,0.01,0.05,-0.03
60121,0.0,0.05,-0.05
60144,0.01,0.05,-0.04
60169,0.01,0.05,-0.04
60192,0.01,0.04,-0.03
60216,0.0,0.05,-0.04
60240,0.01,0.06,-0.04
60264,0.01,0.05,-0.04
60289,0.01,0.05,-0.04
60312,0.01,0.06,-0.05
60336,0.01,0.05,-0.04
60360,0.01,0.04,-0.02
60384,0.01,0.05,-0.04
60407,0.01,0.04,-0.03
60432,0.02,0.04,-0.02
60455,0.02,0.05,-0.03
60479,0.0,0.04,-0.04
60504,0.01,0.04,-0.03
60527,0.01,0.06,-0.05
60551,0.01,0.06,-0.04
60575,0.01,0.04,-0.03
60599,0.0,0.05,-0.04
60623,0.01,0.06,-0.05
60647,0.01,0.06,-0.05
60670,0.0,0.04,-0.04
60695,0.0,0.05,-0.04
60719,0.0,0.05,-0.05
60742,0.01,0.05,-0.04
60767,0.0,0.04,-0.04
60790,0.02,0.07,-0.05
60814,0.02,0.04,-0.02
60838,0.0,0.05,-0.05
60862,0.0,0.06,-0.06
60886,0.01,0.06,-0.04
60910,0.01,0.05,-0.03
60934,0.01,0.05,-0.04
60958,0.0,0.05,-0.05
60982,0.01,0.05,-0.03
61005,0.01,0.05,-0.04
61030,0.01,0.05,-0.03
61053,0.01,0.05,-0.04
61077,0.02,0.05,-0.03
61102,0.01,0.06,-0.04
61125,0.01,0.04,-0.02
61149,0.02,0.04,-0.02
61173,0.01,0.06,-0.04
61197,0.02,0.06,-0.04
61221,0.01,0.05,-0.04
61245,0.02,0.05,-0.03
61268,0.02,0.06,-0.04
61293,0.01,0.05,-0.04
61317,0.01,0.05,-0.04
61340,0.01,0.05,-0.04
61365,0.02,0.04,-0.02
61388,0.01,0.06,-0.04
61412,0.0,0.04,-0.04
61436,0.0,0.05,-0.05
61460,0.01,0.04,-0.03
61484,0.01,0.04,-0.03
61508,0.02,0.06,-0.03
61532,0.02,0.05,-0.03
61556,0.0,0.05,-0.04
61580,0.0,0.04,-0.04
61603,0.02,0.04,-0.02
61628,0.02,0.06,-0.04
61651,0.01,0.06,-0.05
61675,0.01,0.05,-0.04
61700,0.01,0.05,-0.04
61723,0.01,0.05,-0.04
61747,0.02,0.04,-0.02
61771,0.01,0.06,-0.05
61795,0.02,0.05,-0.03
61819,0.01,0.04,-0.03
61843,0.01,0.05,-0.04
61867,0.0,0.05,-0.04
61891,0.01,0.06,-0.04
61915,0.01,0.06,-0.04
61938,0.01,0.05,-0.03
61963,0.01,0.05,-0.04
61986,0.01,0.06,-0.04
62010,0.01,0.04,-0.03
62034,0.01,0.05,-0.04
