time, tp_a, tp_b, diff
41279,0.0,0.04,-0.04
41303,0.01,0.05,-0.04
41327,0.01,0.04,-0.03
41351,0.02,0.04,-0.02
41374,0.0,0.04,-0.04
41399,0.01,0.05,-0.04
41422,0.0,0.06,-0.05
41446,0.01,0.05,-0.04
41470,0.0,0.04,-0.03
41494,0.01,0.06,-0.05
41518,0.02,0.04,-0.02
41542,0.0,0.05,-0.05
41566,0.0,0.05,-0.05
41590,0.0,0.04,-0.04
41614,0.0,0.05,-0.05
41637,0.0,0.06,-0.06
41662,0.01,0.03,-0.02
41686,0.01,0.05,-0.04
41709,0.0,0.06,-0.06
41734,0.0,0.04,-0.03
41757,0.02,0.04,-0.02
41781,0.0,0.06,-0.06
41805,0.01,0.04,-0.03
41829,0.01,0.07,-0.05
41853,0.01,0.04,-0.03
41877,0.0,0.06,-0.05
41901,0.0,0.05,-0.05
41925,0.01,0.04,-0.03
41949,0.01,0.05,-0.04
41972,0.0,0.04,-0.04
41997,0.0,0.06,-0.05
42020,0.0,0.05,-0.05
42044,0.0,0.05,-0.04
42068,0.01,0.04,-0.03
42092,0.01,0.05,-0.04
42116,0.02,0.05,-0.03
42140,0.01,0.05,-0.04
42164,0.0,0.05,-0.05
42188,0.01,0.05,-0.03
42212,0.01,0.06,-0.05
42235,0.01,0.05,-0.04
42260,0.0,0.05,-0.05
42284,0.01,0.07,-0.05
42307,0.0,0.05,-0.05
42332,0.01,0.05,-0.04
42355,0.0,0.06,-0.06
42379,0.01,0.05,-0.04
42403,0.01,0.04,-0.03
42427,0.01,0.03,-0.02
42451,0.01,0.06,-0.05
42475,0.01,0.06,-0.04
42499,0.01,0.06,-0.05
42523,0.0,0.04,-0.04
42547,0.01,0.05,-0.04
42570,0.01,0.06,-0.04
42595,0.01,0.05,-0.03
42618,0.0,0.04,-0.04
42642,0.0,0.04,-0.04
42667,0.0,0.05,-0.05
42690,0.0,0.05,-0.04
42714,0.01,0.05,-0.04
42738,0.01,0.05,-0.03
42762,0.02,0.04,-0.02
42786,0.0,0.05,-0.05
42810,0.0,0.04,-0.04
42833,0.0,0.05,-0.05
42858,0.01,0.05,-0.04
42882,0.01,0.05,-0.04
42905,0.03,0.05,-0.02
42930,0.0,0.05,-0.05
42953,0.01,0.04,-0.03
42977,0.0,0.05,-0.05
43001,0.0,0.06,-0.06
43025,0.01,0.05,-0.04
43048,0.0,0.05,-0.05
43073,0.01,0.06,-0.04
43097,0.01,0.06,-0.04
43121,0.0,0.05,-0.04
43145,0.0,0.04,-0.04
43168,0.01,0.05,-0.04
43193,0.0,0.05,-0.04
43216,0.01,0.06,-0.04
43240,0.0,0.05,-0.04
43265,0.0,0.04,-0.03
43288,0.0,0.06,-0.05
43312,0.0,0.04,-0.04
43336,0.0,0.05,-0.05
43360,0.02,0.06,-0.04
43384,0.01,0.06,-0.05
43408,0.0,0.05,-0.05
43431,0.02,0.05,-0.03
43456,0.02,0.05,-0.03
43480,0.0,0.04,-0.04
43503,0.0,0.05,-0.05
43528,0.0,0.06,-0.05
43551,0.01,0.06,-0.05
43575,0.0,0.05,-0.04
43599,0.01,0.06,-0.05
43623,0.01,0.04,-0.03
43646,0.01,0.04,-0.03
43671,0.0,0.04,-0.04
43695,0.0,0.05,-0.05
43719,0.02,0.05,-0.03
43743,0.0,0.05,-0.05
43766,0.01,0.04,-0.03
43791,0.01,0.05,-0.04
43814,0.0,0.06,-0.05
43838,0.0,0.04,-0.04
43863,0.0,0.04,-0.04
43886,0.02,0.07,-0.05
43910,0.01,0.04,-0.03
43934,0.01,0.05,-0.04
43958,0.01,0.06,-0.04
43982,0.01,0.06,-0.05
44006,0.0,0.04,-0.04
44029,0.01,0.04,-0.03
44054,0.01,0.07,-0.06
44078,0.01,0.05,-0.04
44101,0.0,0.05,-0.04
44126,0.02,0.05,-0.03
44149,0.01,0.04,-0.03
44173,0.0,0.04,-0.04
44197,0.01,0.05,-0.04
44221,0.01,0.05,-0.04
44244,0.0,0.06,-0.06
44269,0.01,0.05,-0.04
44293,0.01,0.05,-0.04
44317,0.0,0.06,-0.05
44341,0.01,0.04,-0.03
44364,0.01,0.05,-0.04
44389,0.02,0.05,-0.03
44412,0.01,0.05,-0.04
44436,0.0,0.05,-0.05
44461,0.01,0.04,-0.03
44484,0.02,0.04,-0.02
44508,0.01,0.05,-0.03
44532,0.01,0.05,-0.04
44556,0.0,0.05,-0.05
44579,0.02,0.06,-0.04
44604,0.0,0.05,-0.04
44627,0.0,0.04,-0.04
44652,0.01,0.05,-0.03
44676,0.02,0.05,-0.03
44699,0.0,0.06,-0.06
44724,0.0,0.05,-0.05
44747,0.0,0.06,-0.05
44771,0.01,0.06,-0.05
44795,0.0,0.05,-0.05
44819,0.01,0.04,-0.03
44843,0.0,0.06,-0.05
44867,0.0,0.05,-0.05
44891,0.01,0.04,-0.03
44915,0.01,0.05,-0.04
44939,0.0,0.06,-0.05
44962,0.01,0.04,-0.03
44987,0.0,0.06,-0.05
45010,0.02,0.05,-0.03
45034,0.02,0.05,-0.03
45059,0.0,0.05,-0.04
45082,0.01,0.05,-0.03
45106,0.0,0.06,-0.05
45130,0.0,0.04,-0.04
45154,0.01,0.06,-0.05
45177,0.01,0.05,-0.04
45202,0.01,0.06,-0.05
45225,0.01,0.05,-0.04
45250,0.0,0.05,-0.05
45274,0.01,0.04,-0.03
45297,0.02,0.06,-0.04
45322,0.0,0.05,-0.05
45345,0.0,0.05,-0.04
45369,0.0,0.06,-0.05
45393,0.02,0.06,-0.04
45417,0.0,0.05,-0.05
45441,0.01,0.05,-0.04
45465,0.02,0.05,-0.02
45489,0.0,0.04,-0.04
45513,0.01,0.04,-0.03
45537,0.02,0.05,-0.03
45560,0.01,0.04,-0.03
45585,0.01,0.05,-0.03
45608,0.01,0.05,-0.03
45632,0.02,0.06,-0.04
45657,0.0,0.06,-0.05
45680,0.0,0.06,-0.05
45704,0.0,0.06,-0.05
45728,0.02,0.06,-0.04
45752,0.0,0.06,-0.05
45775,0.0,0.05,-0.05
45800,0.02,0.06,-0.04
45824,0.01,0.05,-0.04
45848,0.0,0.05,-0.04
45872,0.01,0.05,-0.04
45895,0.02,0.07,-0.05
45920,0.01,0.05,-0.04
45943,0.0,0.05,-0.04
45967,0.02,0.05,-0.03
45991,0.01,0.05,-0.04
46015,0.0,0.05,-0.05
46039,0.01,0.05,-0.04
46063,0.01,0.05,-0.04
46087,0.0,0.06,-0.05
46110,0.01,0.05,-0.04
46135,0.01,0.05,-0.04
46158,0.01,0.06,-0.05
46183,0.01,0.04,-0.03
46206,0.0,0.06,-0.05
46230,0.02,0.05,-0.03
46255,0.01,0.06,-0.05
46278,0.01,0.06,-0.05
46302,0.01,0.04,-0.03
46326,0.01,0.06,-0.04
46350,0.0,0.06,-0.05
46373,0.01,0.05,-0.04
46398,0.0,0.05,-0.05
46422,0.0,0.05,-0.04
46446,0.01,0.06,-0.05
46470,0.01,0.05,-0.04
46493,0.01,0.05,-0.04
46518,0.0,0.07,-0.07
46541,0.0,0.05,-0.05
46565,0.01,0.05,-0.04
46589,0.01,0.05,-0.04
46613,0.0,0.06,-0.06
46637,0.01,0.05,-0.04
46661,0.01,0.05,-0.04
46685,0.01,0.05,-0.04
46708,0.01,0.05,-0.04
46733,0.01,0.04,-0.03
46756,0.0,0.05,-0.05
46781,0.02,0.05,-0.03
46804,0.02,0.05,-0.03
46828,0.01,0.04,-0.03
46853,0.02,0.05,-0.03
46876,0.02,0.04,-0.02
46900,0.0,0.05,-0.05
46924,0.0,0.05,-0.05
46948,0.0,0.06,-0.05
46971,0.0,0.06,-0.06
46996,0.01,0.05,-0.04
47020,0.01,0.05,-0.04
47044,0.0,0.05,-0.05
47068,0.0,0.05,-0.05
47091,0.0,0.05,-0.04
47116,0.01,0.06,-0.05
47139,0.0,0.06,-0.06
47163,0.01,0.04,-0.03
47187,0.01,0.05,-0.04
47211,0.0,0.05,-0.05
47235,0.0,0.05,-0.05
47259,0.0,0.04,-0.04
47283,0.0,0.05,-0.05
47306,0.0,0.04,-0.04
47331,0.01,0.04,-0.03
47354,0.01,0.06,-0.05
47379,0.01,0.06,-0.05
47403,0.02,0.06,-0.04
47426,0.0,0.04,-0.04
47451,0.0,0.05,-0.05
47474,0.02,0.06,-0.04
47498,0.0,0.06,-0.05
47522,0.0,0.05,-0.05
47546,0.0,0.05,-0.05
47569,0.02,0.05,-0.02
47594,0.0,0.06,-0.06
47618,0.0,0.04,-0.04
47641,0.0,0.06,-0.06
47666,0.0,0.06,-0.06
47689,0.0,0.06,-0.06
47714,0.01,0.03,-0.02
47737,0.02,0.05,-0.03
47761,0.01,0.04,-0.03
47785,0.0,0.05,-0.05
47809,0.01,0.05,-0.04
47833,0.0,0.05,-0.05
47857,0.0,0.05,-0.04
47881,0.0,0.04,-0.04
47904,0.01,0.04,-0.03
47929,0.01,0.06,-0.04
47952,0.01,0.03,-0.02
47977,0.0,0.04,-0.03
48001,0.0,0.06,-0.05
48024,0.0,0.05,-0.04
48049,0.01,0.05,-0.04
48072,0.01,0.05,-0.04
48096,0.03,0.06,-0.03
48120,0.01,0.04,-0.03
48144,0.0,0.05,-0.04
48167,0.02,0.05,-0.03
48192,0.01,0.04,-0.03
48216,0.0,0.06,-0.06
48239,0.01,0.05,-0.04
48264,0.02,0.05,-0.03
48287,0.02,0.04,-0.02
48312,0.0,0.05,-0.05
48335,0.0,0.06,-0.05
48359,0.0,0.06,-0.05
48384,0.0,0.05,-0.05
48407,0.0,0.05,-0.05
48431,0.01,0.05,-0.04
48455,0.02,0.05,-0.03
48479,0.01,0.05,-0.04
48502,0.0,0.05,-0.04
48527,0.0,0.05,-0.05
48550,0.0,0.05,-0.05
48575,0.01,0.04,-0.03
48599,0.01,0.05,-0.04
48622,0.02,0.05,-0.03
48647,0.0,0.06,-0.06
48670,0.0,0.05,-0.05
48694,0.0,0.06,-0.05
48718,0.01,0.05,-0.04
48742,0.0,0.05,-0.04
48765,0.0,0.05,-0.05
48790,0.01,0.07,-0.05
48814,0.0,0.06,-0.05
48837,0.0,0.04,-0.04
48862,0.0,0.05,-0.05
48885,0.0,0.04,-0.04
48910,0.0,0.06,-0.05
48933,0.0,0.03,-0.03
48957,0.02,0.05,-0.03
48982,0.0,0.05,-0.05
49005,0.01,0.05,-0.04
49029,0.0,0.04,-0.04
49053,0.01,0.05,-0.04
49077,0.01,0.05,-0.04
49100,0.01,0.04,-0.03
49125,0.01,0.05,-0.04
49148,0.02,0.06,-0.04
49172,0.02,0.06,-0.04
49197,0.01,0.04,-0.03
49220,0.01,0.04,-0.03
49245,0.01,0.05,-0.04
49268,0.01,0.06,-0.05
49292,0.0,0.06,-0.05
49316,0.02,0.05,-0.03
49340,0.02,0.05,-0.03
49363,0.0,0.06,-0.06
49388,0.02,0.05,-0.03
49412,0.0,0.06,-0.06
49435,0.0,0.05,-0.04
49460,0.01,0.05,-0.03
49483,0.0,0.07,-0.06
49508,0.01,0.04,-0.03
49531,0.01,0.05,-0.04
49555,0.01,0.05,-0.04
49580,0.0,0.06,-0.05
49603,0.0,0.06,-0.06
49627,0.0,0.05,-0.05
49651,0.02,0.05,-0.03
49675,0.01,0.05,-0.04
49698,0.01,0.05,-0.04
49723,0.0,0.05,-0.04
49746,0.0,0.04,-0.03
49770,0.01,0.05,-0.04
49795,0.0,0.06,-0.06
49818,0.01,0.05,-0.04
49843,0.0,0.06,-0.05
49866,0.0,0.05,-0.05
49890,0.0,0.04,-0.04
49914,0.0,0.05,-0.04
49938,0.0,0.06,-0.05
49961,0.0,0.06,-0.06
49986,0.0,0.04,-0.04
50010,0.01,0.05,-0.04
50033,0.02,0.05,-0.03
50058,0.01,0.04,-0.03
50081,0.01,0.04,-0.03
50106,0.0,0.04,-0.03
50129,0.01,0.04,-0.03
50153,0.0,0.05,-0.04
50178,0.01,0.05,-0.04
50201,0.02,0.04,-0.02
50225,0.0,0.05,-0.04
50249,0.01,0.05,-0.03
50273,0.0,0.06,-0.05
50296,0.02,0.06,-0.04
50321,0.0,0.04,-0.03
50344,0.0,0.06,-0.05
50368,0.01,0.05,-0.04
50393,0.01,0.04,-0.03
50416,0.01,0.04,-0.03
50441,0.01,0.05,-0.03
50464,0.02,0.06,-0.04
50488,0.02,0.04,-0.02
50512,0.01,0.04,-0.03
50536,0.02,0.04,-0.02
50560,0.0,0.05,-0.05
50584,0.0,0.06,-0.06
50608,0.01,0.04,-0.02
50631,0.01,0.07,-0.06
50656,0.0,0.06,-0.05
50679,0.0,0.05,-0.05
50703,0.01,0.05,-0.03
50727,0.02,0.05,-0.03
50751,0.02,0.05,-0.03
50776,0.01,0.05,-0.04
50799,0.01,0.05,-0.04
50823,0.0,0.05,-0.04
50847,0.01,0.04,-0.03
50871,0.0,0.04,-0.03
50894,0.0,0.06,-0.05
50919,0.0,0.05,-0.05
50942,0.0,0.06,-0.06
50966,0.01,0.06,-0.05
50991,0.01,0.06,-0.04
51014,0.01,0.05,-0.03
51039,0.0,0.04,-0.04
51062,0.01,0.06,-0.05
51086,0.01,0.06,-0.04
51110,0.01,0.06,-0.05
51134,0.0,0.06,-0.05
51158,0.02,0.05,-0.03
51182,0.02,0.06,-0.04
51206,0.02,0.04,-0.02
51229,0.01,0.05,-0.03
51254,0.01,0.05,-0.04
51277,0.01,0.05,-0.03
51301,0.0,0.05,-0.05
51325,0.01,0.06,-0.05
51349,0.01,0.06,-0.04
51374,0.0,0.04,-0.04
51397,0.02,0.04,-0.02
51421,0.01,0.05,-0.04
51445,0.02,0.05,-0.03
51469,0.0,0.05,-0.05
51492,0.01,0.05,-0.04
51517,0.0,0.06,-0.05
51540,0.01,0.05,-0.03
51564,0.01,0.05,-0.04
51589,0.01,0.06,-0.05
51612,0.01,0.05,-0.04
51637,0.01,0.05,-0.03
51660,0.01,0.05,-0.03
51684,0.02,0.05,-0.03
51708,0.01,0.05,-0.04
51732,0.0,0.05,-0.04
51756,0.01,0.04,-0.03
51780,0.02,0.04,-0.02
51804,0.0,0.04,-0.04
51827,0.0,0.04,-0.04
51852,0.01,0.06,-0.05
51875,0.02,0.06,-0.04
51899,0.01,0.04,-0.03
51923,0.0,0.05,-0.05
51947,0.02,0.06,-0.04
51972,0.01,0.05,-0.04
51995,0.0,0.06,-0.06
52019,0.0,0.04,-0.04
52043,0.0,0.05,-0.05
52067,0.0,0.05,-0.05
52090,0.01,0.05,-0.03
52115,0.03,0.06,-0.03
52139,0.0,0.06,-0.05
52162,0.01,0.04,-0.03
52187,0.0,0.05,-0.05
52210,0.0,0.06,-0.05
52234,0.02,0.06,-0.04
52258,0.0,0.04,-0.04
52282,0.01,0.05,-0.04
52306,0.01,0.05,-0.04
52330,0.01,0.05,-0.04
52354,0.01,0.04,-0.03
52378,0.01,0.05,-0.04
52402,0.0,0.05,-0.05
52425,0.0,0.04,-0.04
52450,0.01,0.04,-0.03
52473,0.02,0.04,-0.02
52497,0.01,0.06,-0.05
52521,0.01,0.04,-0.03
52545,0.01,0.05,-0.03
52570,0.02,0.05,-0.03
52593,0.0,0.06,-0.05
52617,0.01,0.05,-0.03
52641,0.01,0.06,-0.04
52665,0.01,0.06,-0.04
52688,0.0,0.05,-0.04
52713,0.01,0.05,-0.04
52737,0.01,0.05,-0.03
52760,0.0,0.06,-0.05
52785,0.01,0.05,-0.04
52808,0.01,0.06,-0.05
52832,0.01,0.05,-0.04
52856,0.01,0.05,-0.04
52880,0.01,0.05,-0.04
52904,0.01,0.05,-0.04
52928,0.02,0.06,-0.04
52952,0.0,0.06,-0.06
52976,0.01,0.04,-0.03
53000,0.02,0.07,-0.05
53023,0.01,0.04,-0.03
53048,0.01,0.04,-0.03
53071,0.0,0.05,-0.04
53095,0.01,0.07,-0.06
53120,0.0,0.06,-0.06
53143,0.0,0.05,-0.05
53168,0.01,0.05,-0.04
53191,0.01,0.06,-0.04
53215,0.01,0.05,-0.04
53239,0.01,0.05,-0.04
53263,0.01,0.06,-0.05
53286,0.0,0.06,-0.05
53311,0.01,0.04,-0.03
53335,0.0,0.05,-0.05
53358,0.01,0.06,-0.04
53383,0.0,0.05,-0.05
53406,0.0,0.05,-0.05
53430,0.02,0.06,-0.03
53454,0.02,0.05,-0.02
53478,0.01,0.04,-0.03
53502,0.0,0.06,-0.05
53526,0.01,0.04,-0.03
53550,0.01,0.06,-0.05
53574,0.01,0.06,-0.04
53598,0.01,0.05,-0.03
53621,0.02,0.06,-0.04
53646,0.01,0.05,-0.04
53669,0.0,0.05,-0.04
53693,0.0,0.05,-0.04
53718,0.01,0.05,-0.04
53741,0.0,0.06,-0.06
53765,0.01,0.05,-0.04
53789,0.02,0.07,-0.04
53813,0.01,0.04,-0.03
53837,0.01,0.05,-0.04
53861,0.0,0.06,-0.06
53884,0.01,0.06,-0.04
53909,0.01,0.05,-0.04
53933,0.01,0.05,-0.04
53956,0.01,0.05,-0.03
53981,0.01,0.06,-0.05
54004,0.0,0.05,-0.04
54028,0.01,0.05,-0.04
54052,0.0,0.07,-0.06
54076,0.01,0.05,-0.04
54100,0.01,0.04,-0.03
54124,0.01,0.05,-0.04
54148,0.02,0.06,-0.03
54172,0.02,0.06,-0.04
54196,0.01,0.05,-0.04
54219,0.0,0.05,-0.05
54244,0.02,0.05,-0.03
54267,0.0,0.04,-0.04
54291,0.01,0.05,-0.04
54316,0.01,0.05,-0.04
54339,0.01,0.06,-0.05
54363,0.01,0.05,-0.04
54387,0.0,0.05,-0.05
54411,0.02,0.05,-0.03
54435,0.0,0.06,-0.05
54459,0.0,0.05,-0.04
54482,0.01,0.05,-0.04
54507,0.0,0.06,-0.05
54531,0.0,0.06,-0.05
54554,0.01,0.05,-0.04
54579,0.0,0.05,-0.05
54602,0.02,0.06,-0.04
54626,0.0,0.06,-0.06
54650,0.01,0.06,-0.04
54674,0.01,0.06,-0.05
54699,0.02,0.06,-0.04
54722,0.02,0.05,-0.03
54746,0.01,0.05,-0.04
54770,0.01,0.05,-0.04
54794,0.0,0.06,-0.06
54817,0.01,0.05,-0.04
54842,0.02,0.05,-0.03
54865,0.01,0.06,-0.04
54889,0.01,0.06,-0.05
54914,0.01,0.04,-0.02
54937,0.0,0.06,-0.05
54961,0.01,0.06,-0.05
54985,0.0,0.06,-0.06
55009,0.0,0.05,-0.05
55033,0.01,0.07,-0.05
55057,0.01,0.05,-0.03
55080,0.01,0.05,-0.04
55105,0.0,0.05,-0.05
55129,0.01,0.04,-0.03
55152,0.0,0.04,-0.03
55177,0.0,0.05,-0.04
55200,0.01,0.06,-0.05
55224,0.01,0.06,-0.05
55248,0.0,0.05,-0.05
55272,0.01,0.05,-0.04
55296,0.01,0.04,-0.03
55320,0.0,0.06,-0.06
55344,0.0,0.05,-0.05
55368,0.01,0.05,-0.04
55392,0.0,0.07,-0.06
55415,0.01,0.05,-0.04
55440,0.01,0.04,-0.03
55463,0.01,0.06,-0.04
55487,0.0,0.05,-0.04
55512,0.0,0.06,-0.06
55535,0.01,0.06,-0.05
55559,0.01,0.06,-0.05
55583,0.0,0.05,-0.05
55607,0.01,0.04,-0.03
55631,0.02,0.06,-0.03
55655,0.02,0.05,-0.03
55678,0.01,0.05,-0.04
55703,0.0,0.04,-0.03
55727,0.0,0.07,-0.06
55750,0.0,0.06,-0.05
55775,0.01,0.06,-0.05
55798,0.02,0.05,-0.03
55822,0.01,0.06,-0.04
55846,0.01,0.06,-0.04
55870,0.0,0.04,-0.04
55894,0.02,0.06,-0.04
55918,0.01,0.05,-0.04
55942,0.01,0.05,-0.04
55966,0.0,0.05,-0.05
55990,0.02,0.04,-0.02
56013,0.02,0.06,-0.04
56038,0.0,0.04,-0.04
56061,0.01,0.06,-0.05
56085,0.0,0.05,-0.05
56110,0.0,0.05,-0.04
56133,0.01,0.05,-0.04
56157,0.02,0.06,-0.04
56181,0.0,0.05,-0.05
56205,0.01,0.04,-0.03
56229,0.01,0.05,-0.04
56253,0.0,0.05,-0.05
56276,0.0,0.05,-0.05
56301,0.0,0.05,-0.05
56325,0.01,0.05,-0.04
56348,0.0,0.06,-0.05
56373,0.01,0.06,-0.05
56396,0.0,0.05,-0.05
56420,0.02,0.05,-0.03
56444,0.01,0.06,-0.05
56468,0.01,0.05,-0.04
56492,0.01,0.06,-0.04
56516,0.02,0.07,-0.05
56540,0.02,0.05,-0.03
56564,0.01,0.05,-0.04
56588,0.01,0.06,-0.05
56611,0.01,0.06,-0.05
56636,0.0,0.05,-0.05
56659,0.01,0.04,-0.03
56683,0.0,0.05,-0.05
56708,0.02,0.04,-0.02
56731,0.01,0.04,-0.03
56755,0.01,0.05,-0.04
56779,0.02,0.05,-0.03
56803,0.01,0.06,-0.05
56826,0.01,0.04,-0.03
56851,0.0,0.05,-0.05
56875,0.01,0.06,-0.05
56899,0.0,0.05,-0.05
56923,0.01,0.04,-0.03
56946,0.03,0.04,-0.01
56971,0.02,0.04,-0.02
56994,0.01,0.04,-0.03
57018,0.01,0.05,-0.04
57042,0.02,0.05,-0.03
57066,0.02,0.04,-0.02
57090,0.0,0.04,-0.04
57114,0.01,0.04,-0.03
57138,0.01,0.05,-0.04
57162,0.01,0.05,-0.03
57186,0.01,0.03,-0.02
57209,0.0,0.05,-0.05
57234,0.01,0.05,-0.04
57257,0.0,0.04,-0.04
57281,0.01,0.05,-0.04
57306,0.01,0.06,-0.05
57329,0.01,0.05,-0.04
57353,0.0,0.05,-0.05
57377,0.01,0.07,-0.06
57401,0.01,0.06,-0.05
57424,0.0,0.06,-0.05
57449,0.01,0.05,-0.03
57473,0.0,0.06,-0.06
57497,0.01,0.06,-0.05
57521,0.0,0.05,-0.04
57544,0.0,0.05,-0.04
57569,0.01,0.06,-0.04
57592,0.01,0.05,-0.04
57616,0.01,0.05,-0.04
57640,0.01,0.05,-0.04
57664,0.02,0.05,-0.03
57688,0.02,0.04,-0.02
57712,0.01,0.04,-0.02
57736,0.0,0.05,-0.05
57760,0.0,0.06,-0.06
57784,0.0,0.05,-0.05
57807,0.01,0.05,-0.04
57832,0.02,0.04,-0.02
57856,0.02,0.06,-0.04
57879,0.0,0.05,-0.05
57904,0.01,0.07,-0.06
57927,0.02,0.05,-0.03
57951,0.01,0.06,-0.05
57975,0.01,0.05,-0.04
57999,0.01,0.06,-0.05
58022,0.01,0.06,-0.05
58047,0.0,0.05,-0.04
58071,0.0,0.05,-0.05
58095,0.01,0.04,-0.03
58119,0.0,0.06,-0.05
58142,0.01,0.05,-0.04
58167,0.0,0.05,-0.05
58190,0.02,0.06,-0.04
58214,0.0,0.04,-0.04
58238,0.01,0.05,-0.04
58262,0.01,0.05,-0.04
58286,0.0,0.06,-0.06
58310,0.01,0.04,-0.03
58334,0.0,0.05,-0.05
58357,0.0,0.04,-0.04
58382,0.02,0.05,-0.03
58405,0.0,0.05,-0.05
58430,0.01,0.05,-0.04
58454,0.0,0.07,-0.07
58477,0.0,0.06,-0.06
58502,0.01,0.05,-0.04
58525,0.01,0.05,-0.04
58549,0.01,0.05,-0.03
58573,0.0,0.05,-0.04
58597,0.01,0.03,-0.02
58620,0.01,0.05,-0.04
58645,0.0,0.05,-0.04
58669,0.0,0.05,-0.05
58693,0.01,0.06,-0.04
58717,0.01,0.06,-0.05
58740,0.0,0.04,-0.04
58765,0.02,0.06,-0.04
58788,0.02,0.05,-0.03
58812,0.0,0.05,-0.05
58836,0.0,0.07,-0.07
58860,0.01,0.05,-0.04
58884,0.0,0.05,-0.05
58908,0.02,0.05,-0.03
58932,0.01,0.05,-0.04
58955,0.02,0.06,-0.04
58980,0.01,0.04,-0.03
59003,0.0,0.07,-0.06
59028,0.0,0.04,-0.03
59052,0.01,0.05,-0.03
59075,0.01,0.06,-0.05
59100,0.02,0.06,-0.04
59123,0.01,0.06,-0.04
59147,0.03,0.04,-0.01
59171,0.02,0.05,-0.03
59195,0.01,0.05,-0.03
59218,0.01,0.05,-0.04
59243,0.02,0.05,-0.03
59267,0.0,0.06,-0.05
59291,0.0,0.05,-0.05
59315,0.02,0.07,-0.05
59338,0.0,0.06,-0.05
59363,0.0,0.04,-0.04
59386,0.01,0.06,-0.05
59410,0.01,0.05,-0.03
59435,0.0,0.05,-0.05
59458,0.0,0.05,-0.05
59482,0.02,0.05,-0.03
59506,0.01,0.04,-0.03
59530,0.01,0.05,-0.03
59553,0.01,0.05,-0.04
59578,0.0,0.05,-0.05
59601,0.0,0.06,-0.05
59626,0.0,0.06,-0.06
59650,0.02,0.05,-0.03
59673,0.02,0.05,-0.03
59698,0.01,0.06,-0.05
59721,0.01,0.04,-0.03
59745,0.01,0.04,-0.03
59769,0.0,0.05,-0.05
59793,0.0,0.04,-0.04
59816,0.01,0.05,-0.03
59841,0.01,0.06,-0.05
59865,0.01,0.05,-0.03
59888,0.01,0.05,-0.04
59913,0.0,0.05,-0.05
59936,0.02,0.05,-0.03
59961,0.02,0.07,-0.05
59984,0.01,0.05,-0.04
60008,0.0,0.05,-0.04
60033,0.0,0.06,-0.05
60056,0.01,0.05,-0.03
60080,0.01,0.06,-0.05
60104,0.01,0.06,-0.04
60128,0.01,0.05,-0.04
60151,0.01,0.05,-0.04
60176,0.01,0.06,-0.05
60199,0.0,0.05,-0.05
60224,0.01,0.05,-0.04
60248,0.02,0.03,-0.01
60271,0.03,0.05,-0.02
60296,0.01,0.06,-0.04
60319,0.01,0.04,-0.03
60343,0.0,0.05,-0.05
60367,0.0,0.05,-0.05
60391,0.0,0.06,-0.06
60414,0.01,0.05,-0.04
60439,0.02,0.06,-0.04
60463,0.01,0.04,-0.03
60486,0.02,0.04,-0.02
60511,0.01,0.06,-0.05
60534,0.0,0.06,-0.05
60559,0.01,0.05,-0.04
60582,0.0,0.04,-0.04
60606,0.01,0.05,-0.04
60631,0.0,0.06,-0.05
60654,0.02,0.05,-0.02
60678,0.01,0.05,-0.04
60702,0.02,0.03,-0.01
60726,0.01,0.04,-0.03
60749,0.0,0.05,-0.05
60774,0.01,0.06,-0.05
60797,0.01,0.06,-0.04
60822,0.0,0.04,-0.04
60846,0.0,0.05,-0.05
60869,0.02,0.04,-0.02
60894,0.02,0.06,-0.04
60917,0.0,0.05,-0.05
60941,0.01,0.04,-0.03
60965,0.0,0.05,-0.05
60989,0.02,0.05,-0.03
61012,0.01,0.04,-0.03
61037,0.02,0.05,-0.03
61061,0.01,0.05,-0.04
61084,0.0,0.05,-0.05
61109,0.01,0.04,-0.03
61132,0.0,0.04,-0.04
61157,0.02,0.06,-0.04
61180,0.0,0.06,-0.06
61204,0.0,0.04,-0.04
61229,0.01,0.05,-0.04
61252,0.0,0.04,-0.03
61276,0.02,0.06,-0.04
61300,0.01,0.05,-0.04
61324,0.01,0.05,-0.04
61347,0.0,0.06,-0.05
61372,0.01,0.05,-0.04
61395,0.0,0.05,-0.05
61419,0.01,0.05,-0.03
61444,0.0,0.05,-0.05
61467,0.0,0.05,-0.05
61492,0.0,0.04,-0.04
61515,0.0,0.06,-0.06
61539,0.0,0.05,-0.05
61563,0.01,0.05,-0.04
61587,0.02,0.05,-0.03
61611,0.01,0.05,-0.03
61635,0.0,0.04,-0.04
61659,0.01,0.06,-0.05
61682,0.01,0.05,-0.04
61707,0.0,0.06,-0.05
61730,0.01,0.05,-0.04
61755,0.02,0.05,-0.03
61778,0.01,0.06,-0.04
61802,0.01,0.04,-0.02
61827,0.0,0.05,-0.05
61850,0.01,0.05,-0.04
61874,0.02,0.06,-0.04
61898,0.02,0.04,-0.02
61922,0.01,0.05,-0.04
61945,0.0,0.05,-0.04
61970,0.01,0.05,-0.04
61993,0.0,0.06,-0.05
62017,0.0,0.05,-0.05
62042,0.01,0.06,-0.05
62065,0.01,0.05,-0.04
62090,0.01,0.05,-0.04
62113,0.01,0.06,-0.05
62137,0.01,0.05,-0.04
62161,0.0,0.04,-0.04
