time, tp_a, tp_b, diff
41289,0.01,0.06,-0.05
41313,0.01,0.08,-0.07
41337,0.01,0.15,-0.13
41361,0.01,0.17,-0.16
41385,0.02,0.12,-0.1
41409,0.01,0.07,-0.05
41433,0.01,0.08,-0.06
41457,0.01,0.15,-0.14
41481,0.03,0.16,-0.13
41504,0.01,0.14,-0.12
41529,0.0,0.08,-0.07
41552,0.02,0.07,-0.05
41576,0.01,0.11,-0.1
41601,0.02,0.17,-0.15
41624,0.02,0.14,-0.11
41648,0.01,0.09,-0.08
41672,0.02,0.07,-0.05
41696,0.02,0.11,-0.08
41720,0.01,0.13,-0.12
41744,0.01,0.13,-0.11
41767,0.01,0.1,-0.09
41792,0.02,0.07,-0.04
41816,0.03,0.11,-0.08
41839,0.03,0.18,-0.15
41864,0.01,0.15,-0.14
41887,0.01,0.09,-0.07
41911,0.01,0.07,-0.06
41935,0.02,0.11,-0.09
41959,0.02,0.17,-0.14
41982,0.01,0.15,-0.14
42007,0.01,0.09,-0.08
42031,0.0,0.07,-0.06
42055,0.01,0.11,-0.1
42079,0.02,0.16,-0.14
42102,0.02,0.15,-0.13
42127,0.0,0.08,-0.08
42150,0.02,0.06,-0.04
42174,0.01,0.09,-0.08
42199,0.01,0.13,-0.12
42222,0.02,0.18,-0.16
42246,0.02,0.13,-0.11
42270,0.02,0.07,-0.05
42294,0.01,0.09,-0.08
42318,0.01,0.12,-0.11
42342,0.02,0.11,-0.09
42365,0.01,0.13,-0.11
42390,0.0,0.08,-0.08
42414,0.01,0.08,-0.07
42437,0.01,0.13,-0.12
42462,0.03,0.18,-0.15
42485,0.02,0.12,-0.1
42509,0.01,0.05,-0.04
42533,0.01,0.06,-0.05
42557,0.02,0.15,-0.13
42580,0.03,0.17,-0.14
42605,0.02,0.13,-0.11
42629,0.01,0.06,-0.05
42653,0.01,0.08,-0.07
42677,0.02,0.14,-0.12
42700,0.02,0.17,-0.15
42725,0.01,0.11,-0.1
42748,0.0,0.1,-0.09
42772,0.02,0.09,-0.07
42797,0.01,0.13,-0.12
42820,0.03,0.15,-0.12
42844,0.02,0.12,-0.1
42868,0.0,0.09,-0.08
42892,0.02,0.07,-0.05
42916,0.01,0.1,-0.09
42940,0.02,0.14,-0.12
42963,0.01,0.12,-0.11
42988,0.0,0.09,-0.09
43012,0.02,0.07,-0.05
43035,0.02,0.11,-0.09
43060,0.01,0.17,-0.16
43083,0.02,0.15,-0.13
43107,0.01,0.09,-0.07
43131,0.01,0.07,-0.06
43155,0.01,0.09,-0.08
43179,0.02,0.16,-0.14
43203,0.02,0.15,-0.13
43227,0.01,0.09,-0.08
43251,0.01,0.08,-0.07
43275,0.02,0.1,-0.08
43298,0.02,0.17,-0.15
43323,0.02,0.15,-0.12
43346,0.01,0.07,-0.06
43370,0.0,0.07,-0.06
43395,0.01,0.1,-0.09
43418,0.02,0.16,-0.14
43442,0.02,0.16,-0.14
43466,0.01,0.12,-0.11
43490,0.01,0.08,-0.07
43513,0.01,0.08,-0.07
43538,0.03,0.14,-0.11
43561,0.01,0.13,-0.12
43586,0.01,0.11,-0.09
43610,0.03,0.07,-0.04
43633,0.01,0.08,-0.07
43658,0.01,0.13,-0.12
43681,0.01,0.16,-0.14
43705,0.02,0.12,-0.1
43729,0.01,0.06,-0.04
43753,0.01,0.07,-0.05
43777,0.02,0.15,-0.13
43801,0.02,0.16,-0.13
43825,0.02,0.12,-0.1
43849,0.01,0.04,-0.03
43873,0.02,0.09,-0.07
43896,0.02,0.14,-0.12
43921,0.01,0.16,-0.15
43944,0.01,0.13,-0.11
43968,0.01,0.07,-0.06
43993,0.01,0.07,-0.06
44016,0.01,0.12,-0.11
44040,0.03,0.15,-0.12
44064,0.02,0.12,-0.1
44088,0.0,0.05,-0.05
44111,0.01,0.07,-0.05
44136,0.02,0.09,-0.07
44160,0.01,0.16,-0.14
44184,0.03,0.13,-0.1
44208,0.02,0.1,-0.08
44231,0.01,0.08,-0.07
44256,0.01,0.12,-0.11
44279,0.02,0.15,-0.13
44303,0.01,0.14,-0.13
44327,0.01,0.1,-0.08
44351,0.01,0.07,-0.06
44375,0.01,0.1,-0.08
44399,0.02,0.17,-0.15
44423,0.02,0.16,-0.13
44447,0.02,0.1,-0.08
44471,0.01,0.06,-0.05
44494,0.01,0.12,-0.1
44519,0.01,0.16,-0.15
44542,0.01,0.15,-0.14
44566,0.01,0.09,-0.08
44591,0.03,0.06,-0.03
44614,0.02,0.09,-0.06
44638,0.01,0.14,-0.13
44662,0.01,0.17,-0.16
44686,0.01,0.11,-0.09
44709,0.01,0.08,-0.07
44734,0.01,0.09,-0.07
44758,0.02,0.14,-0.12
44782,0.01,0.16,-0.14
44806,0.01,0.11,-0.1
44829,0.01,0.09,-0.08
44854,0.01,0.09,-0.08
44877,0.01,0.15,-0.13
44901,0.02,0.17,-0.15
44925,0.02,0.14,-0.12
44949,0.02,0.06,-0.04
44973,0.01,0.07,-0.06
44997,0.01,0.15,-0.14
45021,0.02,0.17,-0.14
45044,0.01,0.12,-0.11
45069,0.01,0.06,-0.05
45092,0.0,0.07,-0.07
45117,0.01,0.14,-0.12
45140,0.02,0.16,-0.14
45164,0.01,0.12,-0.1
45189,0.02,0.06,-0.04
45212,0.0,0.1,-0.09
45236,0.02,0.14,-0.12
45260,0.02,0.16,-0.14
45284,0.02,0.15,-0.13
45307,0.02,0.08,-0.06
45332,0.02,0.08,-0.06
45356,0.01,0.11,-0.1
45380,0.02,0.15,-0.13
45404,0.01,0.13,-0.12
45427,0.0,0.08,-0.08
45452,0.01,0.11,-0.1
45475,0.02,0.11,-0.09
45499,0.01,0.15,-0.14
45523,0.02,0.14,-0.12
45547,0.01,0.1,-0.09
45571,0.01,0.07,-0.05
45595,0.01,0.09,-0.08
45619,0.03,0.18,-0.15
45642,0.02,0.16,-0.14
45667,0.02,0.1,-0.08
45690,0.0,0.08,-0.07
45715,0.0,0.11,-0.11
45739,0.01,0.18,-0.16
45762,0.02,0.15,-0.13
45787,0.0,0.09,-0.09
45810,0.01,0.06,-0.05
45834,0.02,0.09,-0.07
45858,0.03,0.17,-0.14
45882,0.01,0.17,-0.16
45905,0.01,0.11,-0.1
45930,0.01,0.07,-0.06
45954,0.01,0.1,-0.09
45978,0.01,0.14,-0.13
46002,0.01,0.16,-0.15
46025,0.02,0.12,-0.1
46050,0.02,0.1,-0.08
46073,0.02,0.09,-0.07
46097,0.02,0.13,-0.11
46121,0.04,0.18,-0.14
46145,0.0,0.12,-0.11
46169,0.01,0.09,-0.08
46193,0.02,0.07,-0.05
46217,0.01,0.15,-0.14
46240,0.02,0.16,-0.14
46265,0.02,0.14,-0.11
46288,0.01,0.07,-0.06
46313,0.02,0.09,-0.07
46337,0.01,0.14,-0.13
46360,0.03,0.16,-0.13
46385,0.01,0.13,-0.12
46408,0.02,0.08,-0.06
46432,0.0,0.09,-0.09
46456,0.03,0.16,-0.13
46480,0.04,0.16,-0.12
46503,0.02,0.14,-0.12
46528,0.02,0.11,-0.09
46552,0.01,0.05,-0.03
46575,0.01,0.1,-0.09
46600,0.02,0.15,-0.13
46623,0.01,0.16,-0.15
46648,0.01,0.09,-0.08
46671,0.01,0.09,-0.08
46695,0.01,0.11,-0.09
46720,0.02,0.16,-0.14
46743,0.02,0.15,-0.13
46767,0.02,0.11,-0.09
46791,0.0,0.04,-0.04
46815,0.01,0.09,-0.08
46838,0.02,0.18,-0.16
46863,0.02,0.18,-0.16
46886,0.01,0.09,-0.08
46911,0.01,0.07,-0.06
46935,0.0,0.1,-0.09
46958,0.02,0.18,-0.16
46983,0.03,0.16,-0.12
47006,0.01,0.1,-0.09
47030,0.0,0.06,-0.06
47054,0.0,0.11,-0.11
47078,0.02,0.17,-0.15
47101,0.02,0.18,-0.16
47126,0.01,0.11,-0.09
47150,0.02,0.08,-0.06
47173,0.01,0.1,-0.08
47198,0.02,0.14,-0.12
47221,0.02,0.18,-0.15
47246,0.01,0.13,-0.12
47269,0.01,0.09,-0.07
47293,0.0,0.1,-0.09
47318,0.0,0.15,-0.15
47341,0.01,0.18,-0.17
47365,0.02,0.15,-0.13
47389,0.0,0.07,-0.07
47413,0.01,0.08,-0.07
47436,0.01,0.14,-0.13
47461,0.02,0.18,-0.16
47484,0.02,0.14,-0.12
47509,0.02,0.06,-0.04
47533,0.0,0.07,-0.07
47556,0.01,0.16,-0.15
47581,0.02,0.17,-0.15
47604,0.02,0.13,-0.11
47628,0.03,0.07,-0.04
47652,0.01,0.08,-0.07
47676,0.01,0.13,-0.12
47699,0.03,0.18,-0.15
47724,0.02,0.13,-0.11
47748,0.01,0.1,-0.08
47771,0.0,0.07,-0.07
47796,0.02,0.11,-0.09
47819,0.03,0.16,-0.13
47844,0.02,0.17,-0.15
47867,0.03,0.1,-0.07
47891,0.01,0.11,-0.09
47916,0.01,0.1,-0.09
47939,0.0,0.17,-0.16
47963,0.02,0.16,-0.14
47987,0.0,0.1,-0.1
48011,0.01,0.07,-0.06
48034,0.01,0.09,-0.07
48059,0.02,0.18,-0.16
48082,0.02,0.17,-0.15
48106,0.01,0.09,-0.08
48131,0.01,0.07,-0.06
48154,0.02,0.13,-0.11
48179,0.02,0.18,-0.16
48202,0.01,0.17,-0.15
48226,0.01,0.11,-0.09
48250,0.02,0.07,-0.05
48274,0.01,0.12,-0.11
48297,0.02,0.17,-0.15
48322,0.02,0.17,-0.15
48346,0.01,0.11,-0.1
48369,0.02,0.08,-0.06
48394,0.0,0.09,-0.09
48417,0.02,0.15,-0.12
48442,0.02,0.17,-0.15
48465,0.01,0.14,-0.13
48489,0.01,0.09,-0.08
48514,0.01,0.11,-0.09
48537,0.01,0.15,-0.14
48561,0.01,0.19,-0.17
48585,0.01,0.14,-0.13
48609,0.01,0.08,-0.07
48632,0.01,0.08,-0.06
48657,0.03,0.14,-0.11
48680,0.01,0.15,-0.14
48704,0.02,0.13,-0.11
48729,0.01,0.07,-0.06
48752,0.01,0.09,-0.08
48777,0.01,0.14,-0.12
48800,0.02,0.18,-0.16
48824,0.02,0.13,-0.11
48848,0.02,0.06,-0.04
48872,0.0,0.08,-0.07
48896,0.01,0.13,-0.11
48920,0.02,0.18,-0.16
48944,0.02,0.15,-0.13
48967,0.01,0.1,-0.08
48992,0.02,0.08,-0.06
49015,0.01,0.11,-0.1
49040,0.02,0.14,-0.12
49063,0.02,0.15,-0.13
49087,0.01,0.11,-0.1
49112,0.01,0.1,-0.09
49135,0.01,0.11,-0.1
49159,0.03,0.16,-0.13
49183,0.0,0.06,-0.06
49207,0.03,0.07,-0.04
49230,0.0,0.04,-0.04
49255,0.01,0.05,-0.03
49278,0.02,0.05,-0.03
49302,0.03,0.05,-0.02
49327,0.02,0.04,-0.02
49350,0.0,0.06,-0.05
49375,0.0,0.06,-0.05
49398,0.01,0.05,-0.03
49422,0.01,0.07,-0.05
49446,0.0,0.07,-0.06
49470,0.02,0.05,-0.03
49494,0.02,0.04,-0.02
49518,0.02,0.05,-0.03
49542,0.0,0.05,-0.05
49565,0.01,0.04,-0.03
49590,0.01,0.06,-0.04
49613,0.0,0.04,-0.04
49637,0.01,0.11,-0.1
49661,0.02,0.14,-0.12
49685,0.01,0.04,-0.03
49710,0.01,0.05,-0.04
49733,0.01,0.05,-0.03
49757,0.01,0.06,-0.05
49781,0.01,0.05,-0.03
49805,0.0,0.06,-0.05
49828,0.0,0.05,-0.05
49853,0.0,0.04,-0.04
49876,0.01,0.05,-0.04
49900,0.02,0.05,-0.03
49925,0.02,0.04,-0.02
49948,0.01,0.04,-0.03
49973,0.01,0.05,-0.04
49996,0.01,0.09,-0.08
50020,0.02,0.04,-0.02
50044,0.0,0.08,-0.07
50068,0.0,0.07,-0.07
50092,0.01,0.07,-0.06
50116,0.0,0.1,-0.09
50140,0.0,0.05,-0.05
50163,0.03,0.06,-0.03
50188,0.02,0.06,-0.04
50211,0.01,0.05,-0.04
50235,0.01,0.06,-0.05
50259,0.01,0.05,-0.04
50283,0.01,0.11,-0.09
50308,0.01,0.05,-0.04
50331,0.0,0.05,-0.05
50355,0.01,0.06,-0.05
50379,0.02,0.06,-0.04
50403,0.01,0.11,-0.09
50426,0.01,0.05,-0.04
50451,0.02,0.05,-0.03
50475,0.01,0.05,-0.03
50498,0.01,0.05,-0.04
50523,0.01,0.05,-0.04
50546,0.01,0.05,-0.04
50571,0.0,0.05,-0.05
50594,0.01,0.05,-0.04
50618,0.02,0.05,-0.03
50642,0.02,0.05,-0.03
50666,0.02,0.05,-0.02
50690,0.01,0.05,-0.04
50714,0.0,0.04,-0.04
50738,0.0,0.05,-0.05
50761,0.0,0.05,-0.05
50786,0.0,0.06,-0.06
50809,0.02,0.04,-0.02
50833,0.01,0.05,-0.04
50857,0.01,0.06,-0.04
50881,0.02,0.05,-0.03
50906,0.02,0.06,-0.04
50929,0.01,0.05,-0.04
50953,0.01,0.04,-0.03
50977,0.0,0.05,-0.05
51001,0.0,0.07,-0.06
51024,0.02,0.06,-0.04
51049,0.0,0.05,-0.04
51073,0.01,0.05,-0.04
51096,0.02,0.06,-0.04
51121,0.01,0.04,-0.03
51144,0.01,0.05,-0.03
51168,0.01,0.05,-0.04
51192,0.01,0.05,-0.03
51216,0.01,0.05,-0.04
51240,0.0,0.05,-0.05
51264,0.0,0.05,-0.04
51288,0.0,0.05,-0.04
51312,0.01,0.05,-0.04
51336,0.0,0.04,-0.03
51359,0.01,0.05,-0.04
51384,0.02,0.06,-0.04
51407,0.01,0.05,-0.04
51431,0.0,0.05,-0.05
51456,0.0,0.04,-0.04
51479,0.01,0.05,-0.04
51504,0.0,0.05,-0.05
51527,0.01,0.05,-0.04
51551,0.0,0.05,-0.04
51575,0.0,0.06,-0.05
51599,0.02,0.06,-0.04
51622,0.02,0.05,-0.03
51647,0.01,0.05,-0.04
51671,0.03,0.04,-0.01
51694,0.0,0.06,-0.06
51719,0.0,0.05,-0.04
51742,0.02,0.06,-0.04
51766,0.01,0.05,-0.04
51790,0.01,0.05,-0.04
51814,0.01,0.05,-0.04
51838,0.02,0.05,-0.03
51862,0.0,0.06,-0.05
51886,0.0,0.05,-0.05
51910,0.02,0.05,-0.03
51934,0.02,0.04,-0.02
51957,0.01,0.04,-0.03
51982,0.02,0.05,-0.03
52005,0.02,0.05,-0.03
52029,0.0,0.04,-0.04
52054,0.01,0.06,-0.05
52077,0.01,0.05,-0.04
52102,0.02,0.05,-0.03
52125,0.0,0.05,-0.04
52149,0.0,0.04,-0.04
52173,0.01,0.05,-0.03
52197,0.01,0.05,-0.04
52220,0.0,0.06,-0.06
52245,0.02,0.04,-0.02
52269,0.02,0.05,-0.03
52292,0.01,0.06,-0.05
52317,0.01,0.05,-0.03
52340,0.01,0.06,-0.05
52364,0.0,0.04,-0.04
52388,0.02,0.04,-0.02
52412,0.0,0.04,-0.04
52436,0.01,0.05,-0.04
52460,0.01,0.06,-0.05
52484,0.0,0.05,-0.05
52508,0.0,0.05,-0.05
52532,0.0,0.05,-0.05
52555,0.01,0.05,-0.04
52580,0.0,0.05,-0.05
52603,0.0,0.05,-0.05
52627,0.0,0.06,-0.05
52652,0.01,0.04,-0.02
52675,0.0,0.06,-0.06
52699,0.01,0.05,-0.04
52723,0.0,0.06,-0.05
52747,0.01,0.05,-0.04
52771,0.02,0.06,-0.04
52795,0.0,0.05,-0.05
52818,0.0,0.06,-0.06
52843,0.01,0.04,-0.03
52867,0.01,0.05,-0.04
52890,0.01,0.06,-0.05
52915,0.01,0.04,-0.03
52938,0.0,0.05,-0.05
52962,0.0,0.05,-0.04
52986,0.01,0.05,-0.04
53010,0.01,0.06,-0.05
53035,0.01,0.06,-0.04
53058,0.02,0.04,-0.02
53082,0.01,0.05,-0.04
53106,0.0,0.04,-0.04
53130,0.01,0.05,-0.03
53153,0.01,0.05,-0.04
53178,0.0,0.06,-0.06
53201,0.01,0.05,-0.04
53225,0.0,0.05,-0.05
53250,0.01,0.06,-0.04
53273,0.01,0.04,-0.03
53297,0.0,0.06,-0.05
53321,0.01,0.05,-0.04
53345,0.0,0.06,-0.05
53369,0.0,0.05,-0.05
53393,0.01,0.06,-0.04
53416,0.01,0.05,-0.04
53441,0.01,0.06,-0.04
53465,0.0,0.04,-0.04
53488,0.01,0.05,-0.04
53513,0.03,0.05,-0.02
53536,0.01,0.05,-0.03
53560,0.01,0.04,-0.03
53584,0.0,0.06,-0.05
53608,0.01,0.05,-0.03
53633,0.0,0.06,-0.05
53656,0.02,0.04,-0.02
53680,0.01,0.05,-0.04
53704,0.0,0.06,-0.06
53728,0.0,0.05,-0.05
53751,0.01,0.06,-0.05
53776,0.02,0.07,-0.05
53799,0.01,0.05,-0.03
53823,0.0,0.05,-0.05
53848,0.0,0.05,-0.05
53871,0.01,0.06,-0.04
53895,0.02,0.05,-0.03
53919,0.01,0.05,-0.04
53943,0.02,0.05,-0.03
53967,0.01,0.06,-0.05
53991,0.0,0.05,-0.04
54014,0.01,0.04,-0.03
54039,0.02,0.05,-0.03
54063,0.0,0.05,-0.05
54086,0.0,0.05,-0.05
54111,0.01,0.05,-0.03
54134,0.0,0.05,-0.05
54158,0.01,0.06,-0.05
54182,0.02,0.05,-0.03
54206,0.02,0.05,-0.03
54230,0.02,0.05,-0.03
54254,0.01,0.06,-0.04
54278,0.02,0.05,-0.03
54302,0.01,0.06,-0.04
54326,0.0,0.05,-0.05
54349,0.01,0.05,-0.04
54374,0.01,0.05,-0.03
54397,0.01,0.05,-0.04
54421,0.01,0.08,-0.06
54446,0.01,0.08,-0.07
54469,0.01,0.07,-0.06
54493,0.01,0.06,-0.05
54517,0.01,0.04,-0.03
54541,0.01,0.05,-0.03
54565,0.01,0.05,-0.04
54589,0.0,0.06,-0.06
54612,0.0,0.08,-0.07
54637,0.01,0.1,-0.09
54661,0.01,0.1,-0.09
54684,0.0,0.09,-0.08
54709,0.02,0.07,-0.05
54732,0.0,0.1,-0.09
54756,0.02,0.1,-0.08
54780,0.01,0.1,-0.09
54804,0.01,0.09,-0.08
54828,0.02,0.08,-0.06
54852,0.02,0.09,-0.07
54876,0.0,0.1,-0.1
54900,0.01,0.11,-0.1
54924,0.02,0.06,-0.04
54947,0.01,0.05,-0.04
54972,0.01,0.05,-0.04
54995,0.0,0.06,-0.05
55019,0.01,0.06,-0.05
55044,0.0,0.06,-0.06
55067,0.02,0.05,-0.03
55091,0.0,0.05,-0.05
55115,0.01,0.04,-0.03
55139,0.01,0.05,-0.04
55163,0.01,0.04,-0.03
55187,0.01,0.05,-0.04
55211,0.02,0.05,-0.03
55235,0.01,0.05,-0.04
55259,0.02,0.04,-0.02
55282,0.02,0.06,-0.04
55307,0.0,0.05,-0.04
55330,0.01,0.04,-0.03
55354,0.01,0.04,-0.03
55378,0.0,0.06,-0.06
55402,0.01,0.04,-0.03
55426,0.01,0.06,-0.04
55450,0.01,0.05,-0.04
55474,0.01,0.05,-0.04
55498,0.0,0.04,-0.04
55522,0.01,0.05,-0.04
55545,0.01,0.04,-0.03
55570,0.0,0.05,-0.05
55593,0.0,0.06,-0.05
55617,0.01,0.06,-0.05
55642,0.0,0.05,-0.05
55665,0.01,0.05,-0.04
55689,0.01,0.06,-0.04
55713,0.02,0.06,-0.04
55737,0.01,0.09,-0.08
55760,0.01,0.05,-0.04
55785,0.01,0.05,-0.04
55809,0.02,0.05,-0.03
55833,0.0,0.07,-0.06
55857,0.02,0.1,-0.08
55880,0.01,0.08,-0.07
55905,0.02,0.06,-0.04
55928,0.01,0.05,-0.04
55952,0.0,0.07,-0.07
55976,0.01,0.09,-0.08
56000,0.01,0.09,-0.08
56024,0.01,0.1,-0.08
56048,0.01,0.07,-0.06
56072,0.02,0.07,-0.05
56096,0.01,0.09,-0.08
56120,0.02,0.11,-0.09
56143,0.01,0.1,-0.09
56168,0.0,0.05,-0.05
56192,0.01,0.05,-0.04
56215,0.01,0.06,-0.04
56240,0.01,0.05,-0.04
56263,0.0,0.07,-0.07
56287,0.01,0.09,-0.07
56311,0.02,0.09,-0.07
56335,0.02,0.1,-0.08
56358,0.01,0.11,-0.1
56383,0.01,0.09,-0.08
56407,0.02,0.1,-0.08
56431,0.0,0.05,-0.05
56455,0.01,0.04,-0.03
56478,0.01,0.06,-0.04
56503,0.02,0.05,-0.03
56526,0.02,0.06,-0.04
56550,0.01,0.05,-0.04
56574,0.01,0.04,-0.03
56598,0.0,0.05,-0.04
56622,0.01,0.04,-0.03
56646,0.01,0.05,-0.04
56670,0.01,0.05,-0.03
56694,0.0,0.06,-0.06
56718,0.01,0.05,-0.04
56741,0.01,0.05,-0.03
56766,0.01,0.06,-0.05
56790,0.0,0.04,-0.04
56813,0.0,0.05,-0.05
56838,0.0,0.05,-0.04
56861,0.01,0.06,-0.04
56885,0.0,0.05,-0.05
56909,0.0,0.05,-0.05
56933,0.01,0.06,-0.05
56956,0.0,0.06,-0.05
56981,0.01,0.06,-0.05
57005,0.0,0.05,-0.05
57029,0.01,0.06,-0.05
57053,0.01,0.09,-0.08
57076,0.02,0.1,-0.08
57101,0.02,0.12,-0.1
57124,0.01,0.1,-0.09
57148,0.02,0.09,-0.07
57172,0.02,0.05,-0.03
57196,0.02,0.04,-0.02
57220,0.02,0.04,-0.02
57244,0.01,0.06,-0.05
57268,0.01,0.04,-0.03
57291,0.01,0.07,-0.05
57316,0.01,0.09,-0.08
57339,0.0,0.1,-0.1
57364,0.01,0.09,-0.08
57388,0.02,0.09,-0.06
57411,0.01,0.1,-0.08
57436,0.01,0.09,-0.08
57459,0.02,0.11,-0.09
57483,0.01,0.05,-0.04
57507,0.0,0.04,-0.03
57531,0.0,0.05,-0.04
57554,0.0,0.06,-0.05
57579,0.01,0.1,-0.09
57603,0.01,0.09,-0.08
57627,0.02,0.09,-0.07
57651,0.02,0.1,-0.08
57674,0.0,0.11,-0.1
57699,0.01,0.11,-0.1
57722,0.01,0.12,-0.1
57746,0.02,0.1,-0.08
57771,0.02,0.1,-0.08
57794,0.02,0.11,-0.09
57818,0.01,0.11,-0.1
57842,0.02,0.12,-0.09
57866,0.01,0.11,-0.09
57889,0.01,0.11,-0.09
57914,0.02,0.11,-0.09
57937,0.01,0.13,-0.11
57962,0.01,0.11,-0.1
57986,0.01,0.12,-0.1
58009,0.02,0.11,-0.09
58034,0.02,0.11,-0.09
58057,0.01,0.09,-0.08
58081,0.01,0.06,-0.04
58105,0.01,0.05,-0.03
58129,0.0,0.05,-0.05
58152,0.01,0.06,-0.04
58177,0.02,0.05,-0.03
58201,0.0,0.06,-0.06
58225,0.01,0.06,-0.05
58249,0.0,0.04,-0.04
58272,0.01,0.05,-0.04
58297,0.02,0.05,-0.03
58320,0.0,0.05,-0.05
58344,0.01,0.04,-0.03
58369,0.0,0.05,-0.05
58392,0.01,0.05,-0.04
58416,0.01,0.05,-0.03
58440,0.01,0.05,-0.04
58464,0.01,0.06,-0.04
58487,0.0,0.04,-0.04
58512,0.01,0.05,-0.04
58535,0.02,0.05,-0.03
58560,0.01,0.05,-0.04
58584,0.01,0.03,-0.02
58607,0.01,0.06,-0.05
58632,0.01,0.05,-0.04
58655,0.0,0.05,-0.05
58679,0.02,0.05,-0.03
58703,0.0,0.05,-0.05
58727,0.02,0.05,-0.03
58750,0.01,0.05,-0.03
58775,0.02,0.06,-0.04
58799,0.02,0.05,-0.03
58822,0.01,0.05,-0.04
58847,0.0,0.05,-0.04
58870,0.01,0.04,-0.03
58895,0.01,0.04,-0.03
58918,0.0,0.06,-0.06
58942,0.01,0.06,-0.05
58967,0.01,0.06,-0.04
58990,0.01,0.06,-0.05
59014,0.0,0.05,-0.05
59038,0.0,0.06,-0.05
59062,0.02,0.06,-0.04
59085,0.02,0.05,-0.03
59110,0.01,0.05,-0.04
59133,0.01,0.06,-0.05
59158,0.0,0.05,-0.05
59182,0.0,0.05,-0.05
59205,0.01,0.05,-0.04
59230,0.01,0.05,-0.03
59253,0.01,0.06,-0.05
59277,0.0,0.06,-0.05
59301,0.0,0.05,-0.05
59325,0.01,0.04,-0.03
59348,0.0,0.05,-0.05
59373,0.01,0.05,-0.04
59397,0.0,0.05,-0.05
59420,0.01,0.05,-0.04
59445,0.0,0.06,-0.05
59468,0.0,0.05,-0.05
59493,0.02,0.05,-0.03
59516,0.01,0.05,-0.04
59540,0.01,0.06,-0.04
59565,0.01,0.04,-0.03
59588,0.02,0.05,-0.03
59612,0.0,0.05,-0.05
59636,0.0,0.05,-0.05
59660,0.01,0.05,-0.04
59683,0.01,0.06,-0.05
59708,0.02,0.05,-0.03
59731,0.01,0.05,-0.04
59756,0.02,0.06,-0.04
59780,0.01,0.05,-0.04
59803,0.01,0.05,-0.04
59828,0.01,0.05,-0.04
59851,0.0,0.05,-0.05
59875,0.01,0.05,-0.03
59899,0.01,0.04,-0.03
59923,0.0,0.06,-0.05
59947,0.01,0.05,-0.03
59971,0.01,0.04,-0.03
59995,0.0,0.04,-0.04
60018,0.01,0.05,-0.04
60043,0.01,0.05,-0.04
60066,0.02,0.04,-0.02
60091,0.02,0.04,-0.02
60114,0.02,0.06,-0.04
60138,0.01,0.05,-0.04
60163,0.0,0.05,-0.05
60186,0.01,0.07,-0.05
60210,0.02,0.05,-0.03
60234,0.0,0.04,-0.04
60258,0.02,0.05,-0.03
60281,0.01,0.07,-0.05
60306,0.01,0.05,-0.04
60329,0.01,0.05,-0.04
60353,0.01,0.06,-0.05
60378,0.01,0.04,-0.03
60401,0.01,0.06,-0.05
60426,0.0,0.04,-0.04
60449,0.01,0.06,-0.05
60473,0.02,0.07,-0.05
60497,0.01,0.05,-0.04
60521,0.01,0.04,-0.03
60545,0.02,0.04,-0.02
60569,0.01,0.05,-0.03
60593,0.02,0.06,-0.04
60616,0.01,0.05,-0.04
60641,0.02,0.06,-0.04
60664,0.0,0.04,-0.04
60689,0.01,0.05,-0.04
60712,0.0,0.05,-0.05
60736,0.02,0.05,-0.03
60761,0.01,0.04,-0.03
60784,0.02,0.04,-0.02
60808,0.01,0.06,-0.05
60832,0.01,0.05,-0.03
60856,0.02,0.06,-0.04
60879,0.01,0.05,-0.04
60904,0.01,0.05,-0.04
60928,0.0,0.05,-0.05
60951,0.0,0.05,-0.05
60976,0.0,0.05,-0.05
60999,0.01,0.05,-0.04
61024,0.01,0.06,-0.05
61047,0.01,0.05,-0.04
61071,0.0,0.06,-0.06
61095,0.01,0.05,-0.04
61119,0.01,0.04,-0.03
61143,0.02,0.05,-0.03
61167,0.01,0.05,-0.04
61191,0.01,0.07,-0.05
61214,0.0,0.04,-0.04
61239,0.01,0.05,-0.03
61262,0.01,0.06,-0.04
61286,0.0,0.05,-0.05
61310,0.01,0.04,-0.03
61334,0.01,0.05,-0.04
61359,0.0,0.05,-0.05
61382,0.01,0.05,-0.03
61406,0.01,0.07,-0.06
61430,0.01,0.05,-0.04
61454,0.0,0.04,-0.03
61477,0.0,0.04,-0.04
61502,0.0,0.05,-0.05
61526,0.01,0.04,-0.03
61549,0.01,0.05,-0.04
61574,0.0,0.05,-0.05
61597,0.0,0.05,-0.05
61622,0.02,0.05,-0.03
61645,0.0,0.05,-0.05
61669,0.01,0.05,-0.04
61693,0.0,0.05,-0.05
61717,0.01,0.06,-0.05
61741,0.0,0.06,-0.06
61765,0.02,0.04,-0.02
61789,0.01,0.05,-0.04
61812,0.01,0.06,-0.05
61837,0.01,0.04,-0.03
61860,0.01,0.05,-0.04
61884,0.01,0.07,-0.05
61908,0.0,0.04,-0.04
61932,0.01,0.04,-0.03
61957,0.01,0.06,-0.05
61980,0.0,0.04,-0.04
62004,0.01,0.05,-0.04
62028,0.01,0.04,-0.03
62052,0.01,0.05,-0.04
62075,0.02,0.06,-0.04
62100,0.01,0.05,-0.04
62124,0.01,0.04,-0.03
62147,0.0,0.05,-0.05
62172,0.01,0.06,-0.05
